 Morbidade Hospitalar do SUS - por local de residência - Pará
Valor total por Município e Ano/mês atendimento
Lista Morb  CID-10: Dengue [dengue clásssico]
Período:Jan/2008-Fev/2021
"Município";"2007/Ago";"2007/Set";"2007/Out";"2007/Nov";"2007/Dez";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"2021/Jan";"2021/Fev";"Total"
"150795 Tailândia";-;-;-;-;261,60;1046,40;832,80;2445,95;1308,00;1308,00;1046,40;-;-;-;-;-;-;-;287,76;1539,51;1151,04;-;-;-;-;-;-;-;-;-;-;287,76;287,76;287,76;4316,40;4929,87;3227,31;4417,11;4332,52;3803,90;7715,18;7769,52;4878,41;1476,75;1764,51;1219,57;575,52;599,52;1438,80;1302,98;972,38;1151,04;1438,80;996,69;311,76;911,44;863,28;-;-;-;319,76;-;-;-;-;-;287,76;287,76;-;287,76;-;-;-;-;-;-;-;-;-;-;863,28;-;-;287,76;-;575,52;287,76;-;287,76;-;287,76;287,76;-;-;-;-;-;-;-;-;287,76;287,76;-;287,76;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;575,52;287,76;-;-;287,76;-;-;-;-;591,52;-;-;-;-;1183,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80641,28
"150796 Terra Alta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;319,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;303,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;311,76;-;-;-;-;-;-;303,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80,70;-;-;311,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1631,50
"150797 Terra Santa";-;-;-;-;-;-;543,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;295,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;335,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;303,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1478,54
"150800 Tomé-Açu";-;-;784,80;1308,00;2354,40;1046,40;2893,60;1316,00;1308,00;261,60;-;-;-;-;261,60;-;-;1726,56;1151,04;863,28;-;575,52;863,28;1750,56;575,52;-;575,52;1151,04;575,52;863,28;1462,80;1454,80;2030,32;303,76;1271,04;975,28;2358,08;863,28;1888,41;887,28;895,28;3605,12;2366,08;1742,56;1191,04;319,76;1862,56;-;2158,32;927,28;2374,08;6042,96;3477,12;4844,36;2374,08;1726,56;2901,60;1438,80;1774,56;2014,32;1438,80;4464,50;911,48;575,52;863,28;575,52;1260,99;5471,58;583,52;311,76;1558,80;-;349,71;-;311,76;311,76;-;-;1247,04;1247,04;311,76;911,28;-;311,76;2819,79;623,52;1231,04;1247,04;311,76;311,76;303,76;454,43;-;935,28;623,52;311,76;1870,56;935,28;303,76;-;-;1098,42;935,28;1870,56;2135,19;1247,04;935,28;-;935,28;599,52;623,52;311,76;623,52;-;-;311,76;-;-;311,76;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;311,76;700,54;-;-;287,76;631,52;1199,04;599,52;-;-;-;-;-;-;-;319,76;-;-;-;-;-;-;-;-;-;-;-;311,76;-;131626,44
"150803 Tracuateua";-;-;-;-;539,20;784,80;523,20;2362,40;1062,40;523,20;523,20;261,60;1062,40;285,60;539,20;261,60;311,76;-;287,76;1167,04;-;295,76;-;-;-;-;-;-;-;887,28;1175,04;887,28;1478,80;2070,32;887,28;1470,80;599,52;-;3541,12;1774,56;1183,04;2661,84;2070,32;4987,92;1478,80;303,76;-;-;-;-;631,52;-;591,52;-;287,76;-;1782,56;575,52;303,76;-;-;287,76;287,76;599,52;-;-;287,76;287,76;-;-;-;575,52;-;-;-;319,76;591,52;-;-;911,28;-;-;-;-;303,76;-;-;-;287,76;-;-;-;303,76;-;-;-;303,76;311,76;303,76;1223,04;1806,56;2094,32;1798,56;2182,32;3956,88;919,28;887,28;911,28;1207,04;-;599,52;583,52;591,52;-;303,76;311,76;-;-;287,76;303,76;287,76;591,52;631,52;-;1231,04;919,28;1215,04;303,76;1215,04;-;-;319,76;-;-;311,76;-;311,76;311,76;287,76;887,28;-;-;-;-;287,76;287,76;607,52;919,28;-;911,28;-;-;-;-;-;-;-;-;-;-;-;-;-;80191,44
"150805 Trairão";-;-;-;-;2092,80;-;2092,80;2354,40;261,60;261,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;303,76;-;343,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;1463,00;10037,00
"150808 Tucumã";-;261,60;-;1747,60;2680,00;4064,00;1070,40;2140,80;2116,80;261,60;547,20;523,20;-;523,20;573,36;1700,40;1726,56;287,76;3213,36;863,28;1151,04;887,28;311,76;575,52;287,76;-;287,76;575,52;1151,04;-;287,76;4172,64;3493,12;2350,08;1438,80;2054,32;287,76;1151,04;3812,88;11230,88;26750,30;21638,48;14907,76;29088,48;9536,52;5609,39;1175,04;287,76;863,28;599,52;-;2108,27;1750,56;4372,60;5939,20;6138,96;7743,71;4340,40;4356,40;1764,51;887,28;-;887,28;2326,08;4116,64;3221,36;1726,56;2981,60;5275,68;4436,40;1175,04;287,76;911,28;-;863,28;1726,56;575,52;2030,32;863,28;2947,55;2054,32;1462,80;879,28;887,28;863,28;287,76;287,76;1774,56;1183,04;1782,56;1438,80;5603,44;5507,44;2605,84;599,52;287,76;887,28;-;1151,04;287,76;2366,08;5211,68;10911,12;4692,16;4660,16;4668,16;5057,87;1764,51;287,76;1494,80;2613,84;2877,60;6498,72;16363,61;16570,56;13645,56;2046,32;2342,28;3205,36;1494,80;1486,80;903,28;1175,24;575,52;575,52;1183,04;1494,80;-;575,52;-;-;-;-;-;1167,04;311,76;895,28;879,28;1454,80;3796,88;5235,68;4140,64;1742,56;1183,04;-;636,66;303,76;2014,32;1183,04;11639,53;20851,10;9384,32;3038,30;1031,69;623,52;-;319,76;424,17;287,76;636,66;863,28;-;-;466637,71
"150810 Tucuruí";-;-;523,20;1602,60;1046,40;784,80;784,80;1901,54;1608,48;523,20;808,80;547,20;-;-;-;357,71;-;287,76;-;311,76;-;-;-;-;-;363,27;-;848,25;-;-;-;303,76;321,32;-;-;-;493,51;-;1336,89;405,22;-;908,57;895,28;2332,36;878,19;-;-;-;303,76;287,76;777,55;-;1478,92;1209,05;2341,53;2621,35;740,23;-;-;-;-;-;-;-;-;319,76;327,76;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;591,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;-;-;303,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;-;303,76;303,76;-;-;-;-;-;-;-;-;-;-;287,76;287,76;-;-;-;-;-;-;-;-;-;33524,14
"150812 Ulianópolis";784,80;1046,40;1070,40;832,80;1102,40;587,20;-;261,60;2378,40;2354,40;1863,20;285,60;1332,00;1961,36;2414,08;1846,56;2374,08;2094,32;-;1247,04;2494,08;2398,08;2174,32;1534,80;623,52;1247,04;935,28;1247,04;311,76;623,52;623,52;919,28;615,52;-;-;-;-;287,76;1151,04;1726,56;2334,08;2310,08;7126,95;10535,36;5083,92;1726,56;2605,84;3796,88;4636,16;2014,32;287,76;1438,80;615,52;863,28;863,28;2629,84;1510,80;879,28;575,52;1151,04;2022,32;583,52;2030,32;863,28;863,28;863,28;935,28;311,76;303,76;879,28;607,52;287,76;-;-;-;-;303,76;-;-;-;607,52;311,76;311,76;-;615,52;-;-;-;-;-;303,76;1534,80;-;295,76;-;615,52;-;-;-;-;-;-;343,76;935,28;599,52;6466,96;6746,72;1846,56;935,28;-;-;-;-;-;-;-;287,76;-;-;-;-;-;-;-;-;303,76;-;927,28;2757,84;-;-;-;-;-;327,76;-;-;303,76;-;303,76;-;-;-;-;295,76;-;303,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;136872,07
"150815 Uruará";-;-;-;-;-;-;-;-;261,60;-;-;-;-;-;-;-;-;-;-;-;1151,04;863,28;6042,96;6042,96;4316,40;287,76;-;-;1151,04;5467,44;4604,16;10071,60;12123,87;9496,08;9496,08;8920,56;11798,16;10695,52;21949,66;20767,12;17002,04;17865,32;17489,59;10997,03;6067,16;6932,44;2998,92;2014,32;1151,04;1151,04;863,28;2902,80;863,28;1726,56;1438,80;5233,63;5755,20;6042,96;8346,04;7796,72;9703,67;4437,21;6330,72;4318,40;3165,36;14676,76;15253,28;21008,48;13000,60;9498,08;4891,92;2302,08;863,28;1151,04;575,52;287,76;287,76;1439,80;287,76;2014,32;3165,36;14568,03;3165,36;575,52;575,52;1726,56;863,28;4317,40;2014,32;863,28;4894,92;8081,48;6906,24;5491,44;3165,36;863,28;287,76;287,76;575,52;287,76;1153,04;879,28;1151,04;287,76;2015,32;1151,04;863,28;287,76;-;-;-;-;-;575,52;1838,56;1495,80;961,28;303,76;1751,16;319,76;-;-;335,76;-;295,76;-;-;607,52;-;295,76;-;-;-;319,76;-;-;-;607,52;-;-;303,76;-;-;-;-;-;-;-;607,52;303,76;2869,84;631,52;-;-;-;-;-;-;-;-;311,76;-;-;470840,01
"150820 Vigia";-;-;-;-;-;285,60;784,80;531,20;3147,20;523,20;523,20;784,80;-;287,76;555,20;-;287,76;863,28;3165,36;1438,80;287,76;287,76;-;-;575,52;287,76;-;-;-;287,76;1151,04;575,52;287,76;303,76;287,76;607,52;303,76;1770,62;1742,56;575,52;599,52;-;-;871,28;879,28;287,76;311,76;-;863,28;287,76;287,76;575,52;1454,80;1454,80;287,76;591,52;583,52;575,52;863,28;1191,04;287,76;575,52;1742,56;-;287,76;287,76;-;911,28;607,52;591,52;303,76;-;287,76;-;287,76;-;287,76;-;303,76;575,52;-;631,52;-;-;-;-;-;-;287,76;-;-;287,76;319,76;-;575,52;287,76;-;-;295,76;287,76;-;287,76;287,76;-;-;-;287,76;575,52;-;-;-;287,76;-;-;871,28;-;287,76;295,76;-;-;-;287,76;-;295,76;-;-;287,76;-;-;-;-;-;-;287,76;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;324,90;-;-;-;-;-;-;-;-;49741,36
"150830 Viseu";-;-;-;-;-;531,20;523,20;4956,80;14838,40;12673,60;4908,80;3243,20;1308,00;2798,48;1102,40;4288,96;2709,84;2462,08;4924,16;7154,48;2494,08;3645,12;7634,00;4260,64;3037,60;2446,08;1215,04;311,76;1846,56;911,28;999,40;287,76;1782,56;3820,88;3181,36;4084,64;7066,24;13812,96;16546,92;2717,84;3533,12;7078,30;4955,92;7793,76;6482,72;2358,08;287,76;1191,04;1207,04;3189,36;599,52;1454,80;1151,04;287,76;3549,12;5107,92;3533,12;2406,08;895,28;1774,56;3237,36;2062,32;2390,08;3245,36;1494,80;1470,80;4156,64;8862,75;9112,76;3245,36;-;-;287,76;599,52;575,52;863,28;303,76;895,28;-;-;1486,80;1790,56;575,52;-;287,76;1151,04;591,52;303,76;303,76;-;287,76;1167,04;2046,32;1438,80;895,28;1478,80;2078,32;8313,28;5563,44;7985,52;7106,24;3229,36;7394,00;20415,44;10935,12;2374,08;879,28;1167,04;911,28;2374,08;1183,04;591,52;575,52;2086,32;1787,70;1502,80;-;295,76;1438,80;-;591,52;1151,04;-;-;-;575,52;287,76;879,28;1462,80;2366,08;2030,32;2398,08;2933,60;1183,04;903,28;903,28;287,76;311,76;1526,80;1167,04;1518,80;303,76;-;607,52;903,28;575,52;303,76;287,76;-;311,76;287,76;863,28;-;-;-;-;-;-;303,76;-;-;-;-;383384,55
"150835 Vitória do Xingu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287,76;287,76;1470,80;3197,36;1151,04;2302,08;1764,51;4244,64;5171,92;2717,84;2981,60;3045,60;7282,24;3677,12;4212,64;1191,04;1207,04;1758,56;575,52;575,52;319,76;-;303,76;919,28;-;651,04;599,52;-;2490,40;325,71;287,76;311,76;311,76;-;-;-;3165,36;2302,08;863,28;1191,04;-;311,76;311,76;311,76;311,76;311,76;623,52;-;311,76;327,76;311,76;-;599,52;287,76;-;-;311,76;-;-;-;863,28;575,52;303,76;-;591,52;303,76;-;599,52;591,52;-;-;-;-;319,96;-;-;287,76;-;-;-;287,76;-;-;575,52;-;-;287,76;287,76;-;287,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;319,76;-;-;-;-;-;615,52;-;-;-;639,52;319,76;-;319,76;-;-;-;335,76;-;-;-;-;-;76190,98
"150840 Xinguara";-;-;-;784,80;3400,80;13692,63;10725,60;14126,40;11772,00;6540,00;3924,00;784,80;784,80;523,20;523,20;1726,56;4028,64;4891,92;4604,16;8632,80;11510,40;6906,24;953,62;287,76;-;575,52;1151,04;2589,84;4604,16;3740,88;3453,12;7481,76;5467,44;6042,96;4316,40;4028,64;4316,40;-;2302,08;6618,48;10071,60;12373,68;14963,52;10359,36;5467,44;3740,88;1438,80;287,76;-;-;287,76;331,98;287,76;1175,24;1092,24;2879,14;895,28;575,52;599,72;287,76;-;-;575,52;1183,04;1207,24;1494,80;1826,05;1454,80;3181,36;2136,49;1806,76;303,76;-;-;319,76;-;398,39;-;591,52;1462,80;1462,80;591,52;-;303,76;615,52;303,76;303,76;303,76;311,76;1207,04;599,52;599,52;2653,84;4092,64;607,52;895,28;1786,78;287,76;1828,51;863,28;1255,48;1211,26;863,28;331,98;575,52;1515,02;2102,32;91,49;367,03;619,74;1062,69;947,50;6961,65;21249,16;7587,88;2117,59;343,96;-;-;-;-;-;-;44,22;-;311,76;-;-;311,76;-;287,76;-;-;-;303,76;-;287,76;863,28;-;-;1523,02;1238,31;637,47;287,76;-;-;-;-;-;879,28;287,76;2259,40;1599,96;575,52;-;287,76;-;-;-;-;-;-;-;333679,20
"Total";1046,40;3139,20;9999,18;41671,81;160110,74;355598,69;344439,05;333949,05;364626,37;208394,45;111297,60;53472,84;43827,66;49000,00;59474,86;96305,25;109764,14;157683,58;211360,42;263268,15;199113,70;131408,50;107765,09;73606,50;50773,03;33254,31;45903,53;64195,22;69478,40;97294,82;125453,71;204720,89;186934,36;179788,54;161101,25;136290,46;180383,75;185056,78;215255,52;240186,53;316715,11;418536,67;414728,86;445871,08;245934,21;158911,14;98729,99;77738,17;81030,51;79579,68;76721,27;112896,65;144691,47;206044,87;222773,32;238322,52;181238,93;165036,26;128087,41;103969,70;101915,46;78484,61;80917,46;83147,95;81757,49;155129,94;203576,65;218576,61;206004,40;121875,79;63942,06;40735,16;35630,89;28340,90;41853,72;34023,28;37268,73;55485,93;58949,47;80180,80;81178,00;84415,26;42112,57;35575,64;28235,33;26434,25;21272,74;34638,61;33284,65;31697,83;65947,94;105628,00;91960,24;73662,28;52891,37;28239,30;40299,96;50461,51;38787,86;51231,90;67587,57;90908,31;124123,03;162647,04;152017,06;101628,51;58352,00;40250,10;40753,22;34080,59;40266,21;32075,50;38858,62;133791,02;132385,56;130784,54;57598,44;56917,19;34234,27;22800,83;22035,26;18064,02;13146,78;9451,45;16742,62;22611,70;23361,05;32162,94;38286,73;29217,69;15627,92;13619,29;15180,32;16035,94;13391,04;12529,37;14896,03;31028,67;38426,48;42436,36;54394,04;44094,41;27285,95;32053,97;14298,62;14376,89;12717,17;19719,25;14836,91;39415,21;52272,98;37098,81;14659,83;8406,15;11469,52;287,76;2659,88;2286,73;2133,68;3074,25;4193,50;4172,64;5765,94;14821690,05
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
