DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2015
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"355050 São Pedro do Turvo";234;-;-;-;-;234
"355060 São Roque";519;1;-;-;-;520
"355070 São Sebastião";4796;10;-;-;-;4806
"355080 São Sebastião da Grama";15;-;-;-;-;15
"355090 São Simão";288;-;-;-;-;288
"355100 São Vicente";709;2;-;-;-;711
"355110 Sarapuí";41;-;-;-;-;41
"355120 Sarutaiá";3;-;-;-;-;3
"355130 Sebastianópolis do Sul";11;-;-;-;-;11
"355140 Serra Azul";177;-;-;-;-;177
"355160 Serra Negra";133;-;-;-;-;133
"355150 Serrana";381;16;-;-;-;397
"355170 Sertãozinho";960;2;-;-;-;962
"355180 Sete Barras";7;-;-;-;-;7
"355190 Severínia";180;-;-;-;-;180
"355200 Silveiras";7;-;-;-;-;7
"355210 Socorro";504;-;-;-;-;504
"355220 Sorocaba";57467;49;1;-;-;57517
"355230 Sud Mennucci";312;-;-;-;-;312
"355240 Sumaré";14048;14;-;-;-;14062
"355255 Suzanápolis";158;-;-;-;-;158
"355250 Suzano";393;1;-;-;-;394
"355260 Tabapuã";689;1;-;-;-;690
"355270 Tabatinga";320;-;-;-;-;320
"355280 Taboão da Serra";2728;1;1;-;-;2730
"355290 Taciba";7;-;-;-;-;7
"355300 Taguaí";20;-;-;-;-;20
"355310 Taiaçu";82;-;-;-;-;82
"355320 Taiúva";63;-;-;-;-;63
"355330 Tambaú";1711;1;-;-;-;1712
"355340 Tanabi";1786;-;-;-;-;1786
"355350 Tapiraí";2;-;-;-;-;2
"355360 Tapiratiba";260;-;-;-;-;260
"355365 Taquaral";13;4;-;-;-;17
"355370 Taquaritinga";501;-;-;-;-;501
"355380 Taquarituba";44;1;-;-;-;45
"355390 Tarabai";41;-;-;-;-;41
"355395 Tarumã";307;-;-;-;-;307
"355400 Tatuí";458;5;-;-;-;463
"355410 Taubaté";2529;6;-;-;-;2535
"355430 Teodoro Sampaio";115;-;-;-;-;115
"355440 Terra Roxa";109;-;-;-;-;109
"355450 Tietê";259;1;-;-;-;260
"355460 Timburi";1;-;-;-;-;1
"355465 Torre de Pedra";1;-;-;-;-;1
"355470 Torrinha";25;1;-;-;-;26
"355475 Trabiju";136;5;-;-;-;141
"355480 Tremembé";304;-;-;-;-;304
"355490 Três Fronteiras";171;-;-;-;-;171
"355495 Tuiuti";12;-;-;-;-;12
"355500 Tupã";2410;7;-;-;-;2417
"355510 Tupi Paulista";687;-;-;-;-;687
"355520 Turiúba";82;-;-;-;-;82
"355530 Turmalina";40;-;-;-;-;40
"355535 Ubarana";233;-;-;-;-;233
"355540 Ubatuba";2401;4;-;-;-;2405
"355550 Ubirajara";124;8;-;-;-;132
"355560 Uchoa";388;4;-;-;-;392
"355570 União Paulista";3;-;-;-;-;3
"355580 Urânia";823;1;-;-;-;824
"355590 Uru";25;-;-;-;-;25
"355600 Urupês";38;-;-;-;-;38
"355610 Valentim Gentil";123;-;-;-;-;123
"355620 Valinhos";1123;1;-;-;-;1124
"355630 Valparaíso";413;-;-;-;-;413
"355635 Vargem";3;-;-;-;-;3
"355640 Vargem Grande do Sul";762;2;-;-;-;764
"355645 Vargem Grande Paulista";90;-;-;-;-;90
"355650 Várzea Paulista";1641;-;-;-;-;1641
"355660 Vera Cruz";380;2;-;-;-;382
"355670 Vinhedo";965;2;-;-;-;967
"355680 Viradouro";190;-;-;-;-;190
"355690 Vista Alegre do Alto";118;-;-;-;-;118
"355695 Vitória Brasil";51;-;-;-;-;51
"355700 Votorantim";1594;1;-;-;-;1595
"355710 Votuporanga";1334;1;-;-;-;1335
"355715 Zacarias";163;3;-;-;-;166
"410010 Abatiá";300;6;-;-;-;306
"410020 Adrianópolis";21;2;-;-;-;23
"410045 Altamira do Paraná";5;-;-;-;-;5
"412862 Alto Paraíso";2;-;-;-;-;2
"410060 Alto Paraná";232;-;-;-;-;232
"410070 Alto Piquiri";217;1;-;-;-;218
"410050 Altônia";346;-;-;-;-;346
"410080 Alvorada do Sul";19;1;-;-;-;20
"410090 Amaporã";10;-;-;-;-;10
"410100 Ampére";1;-;-;-;-;1
"410110 Andirá";583;1;-;-;-;584
"410115 Ângulo";1;-;-;-;-;1
"410130 Antônio Olinto";1;-;-;-;-;1
"410140 Apucarana";143;-;-;-;-;143
"410150 Arapongas";242;-;-;-;-;242
"410160 Arapoti";14;-;-;-;-;14
"410165 Arapuã";3;-;-;-;-;3
"410170 Araruna";5;-;-;-;-;5
"410180 Araucária";2;-;-;-;-;2
"410190 Assaí";242;-;-;-;-;242
"410200 Assis Chateaubriand";1194;2;-;-;-;1196
"410210 Astorga";319;-;-;-;-;319
"410220 Atalaia";136;-;-;-;-;136
"410240 Bandeirantes";803;9;-;-;-;812
"410250 Barbosa Ferraz";24;-;-;-;-;24
"410270 Barra do Jacaré";4;-;-;-;-;4
"410260 Barracão";3;-;-;-;-;3
"410280 Bela Vista do Paraíso";714;4;-;-;-;718
"410300 Boa Esperança";5;-;-;-;-;5
"410302 Boa Esperança do Iguaçu";33;-;-;-;-;33
"410305 Boa Vista da Aparecida";29;-;-;-;-;29
"410320 Bom Sucesso";28;-;-;-;-;28
"410330 Borrazópolis";513;2;-;-;-;515
"410335 Braganey";6;-;-;-;-;6
"410337 Brasilândia do Sul";56;-;-;-;-;56
"410340 Cafeara";6;-;-;-;-;6
"410345 Cafelândia";9;-;-;-;-;9
"410347 Cafezal do Sul";52;-;-;-;-;52
"410350 Califórnia";59;-;-;-;-;59
"410360 Cambará";345;-;-;-;-;345
"410370 Cambé";890;6;-;-;-;896
"410380 Cambira";3;-;-;-;-;3
"410390 Campina da Lagoa";138;3;-;-;5;146
"410430 Campo Mourão";159;-;-;-;-;159
"410450 Capanema";4;-;-;-;-;4
"410460 Capitão Leônidas Marques";9;-;-;-;-;9
"410470 Carlópolis";25;-;-;-;-;25
"410480 Cascavel";218;3;-;-;-;221
"410490 Castro";1;-;-;-;-;1
"410500 Catanduvas";1;-;-;-;-;1
"410510 Centenário do Sul";25;-;-;-;-;25
"410530 Céu Azul";39;-;-;-;-;39
"410540 Chopinzinho";2;-;-;-;-;2
"410550 Cianorte";615;-;-;-;-;615
"410560 Cidade Gaúcha";17;-;-;-;-;17
"410590 Colorado";79;-;-;-;-;79
"410600 Congonhinhas";2;-;-;-;-;2
"410630 Corbélia";47;2;-;-;-;49
"410640 Cornélio Procópio";77;2;-;-;-;79
"410655 Corumbataí do Sul";1;-;-;-;-;1
"410680 Cruz Machado";1;-;-;-;-;1
"410657 Cruzeiro do Iguaçu";19;-;-;-;-;19
"410660 Cruzeiro do Oeste";273;-;-;-;-;273
"410670 Cruzeiro do Sul";68;-;-;-;-;68
"410685 Cruzmaltina";117;1;-;-;-;118
"410690 Curitiba";24;1;-;-;-;25
"410700 Curiúva";-;1;-;-;-;1
"410715 Diamante D'Oeste";1;-;-;-;-;1
"410710 Diamante do Norte";67;-;-;-;-;67
"410720 Dois Vizinhos";1207;2;1;-;-;1210
"410725 Douradina";132;2;-;-;-;134
"410730 Doutor Camargo";6;-;-;-;-;6
"410750 Engenheiro Beltrão";13;-;-;-;-;13
"410753 Entre Rios do Oeste";2;-;-;-;-;2
"410752 Esperança Nova";6;-;-;-;-;6
"410754 Espigão Alto do Iguaçu";2;-;-;-;-;2
"410755 Farol";50;-;-;-;-;50
"410760 Faxinal";137;-;-;-;-;137
"410770 Fênix";6;-;-;-;-;6
"410775 Figueira";1;-;-;-;-;1
"410780 Floraí";23;-;-;-;-;23
"410790 Floresta";158;-;-;-;-;158
"410800 Florestópolis";36;-;-;-;-;36
"410810 Flórida";58;-;-;-;-;58
"410820 Formosa do Oeste";16;-;-;-;-;16
"410830 Foz do Iguaçu";2572;44;-;-;4;2620
"410832 Francisco Alves";55;-;-;-;-;55
"410840 Francisco Beltrão";43;-;-;-;-;43
"410850 General Carneiro";1;-;-;-;-;1
"410855 Godoy Moreira";1;-;-;-;-;1
"410860 Goioerê";232;1;-;-;-;233
"410870 Grandes Rios";1;-;-;-;-;1
"410880 Guaíra";161;-;-;-;-;161
"410890 Guairaçá";7;-;-;-;-;7
"410910 Guaporema";8;-;-;-;-;8
"410920 Guaraci";82;-;-;-;-;82
"410930 Guaraniaçu";9;-;-;-;-;9
"410940 Guarapuava";9;-;-;-;-;9
"410950 Guaraqueçaba";2;-;-;-;-;2
"410960 Guaratuba";1;-;-;-;-;1
"410980 Ibiporã";767;-;-;-;1;768
"410990 Icaraíma";54;-;-;-;-;54
"411000 Iguaraçu";4;-;-;-;-;4
"411007 Imbaú";1;-;-;-;-;1
"411010 Imbituva";1;-;-;-;-;1
"411030 Inajá";12;-;-;-;-;12
"411040 Indianópolis";3;-;-;-;-;3
"411050 Ipiranga";1;-;-;-;-;1
"411060 Iporã";239;-;-;-;-;239
"411065 Iracema do Oeste";49;-;-;-;-;49
"411080 Iretama";1;-;-;-;-;1
"411090 Itaguajé";5;-;-;-;-;5
"411095 Itaipulândia";8;-;-;-;-;8
"411100 Itambaracá";304;8;-;-;-;312
"411110 Itambé";17;-;-;-;-;17
"411120 Itapejara d'Oeste";18;-;-;-;-;18
"411130 Itaúna do Sul";5;-;-;-;-;5
"411150 Ivaiporã";110;-;-;-;-;110
"411155 Ivaté";258;-;-;-;-;258
"411160 Ivatuba";12;-;-;-;-;12
"411170 Jaboti";1;-;-;-;-;1
"411180 Jacarezinho";129;-;-;-;-;129
"411190 Jaguapitã";29;-;-;-;-;29
"411200 Jaguariaíva";3;-;-;-;-;3
"411210 Jandaia do Sul";83;-;-;-;-;83
"411220 Janiópolis";28;-;-;-;-;28
"411240 Japurá";2;-;-;-;-;2
"411250 Jardim Alegre";58;-;-;-;-;58
"411260 Jardim Olinda";11;-;-;-;-;11
"411270 Jataizinho";986;2;-;-;3;991
"411275 Jesuítas";45;-;-;-;-;45
"411280 Joaquim Távora";1;-;-;-;-;1
"411295 Juranda";49;-;-;-;-;49
"411300 Jussara";2;-;-;-;-;2
"411310 Kaloré";9;-;-;-;-;9
"411320 Lapa";1;-;-;-;-;1
"411330 Laranjeiras do Sul";5;-;-;-;-;5
"411340 Leópolis";31;2;-;-;1;34
"411342 Lidianópolis";1;-;-;-;-;1
"411345 Lindoeste";6;-;-;-;-;6
"411350 Loanda";798;-;-;-;-;798
"411360 Lobato";2;-;-;-;-;2
"411370 Londrina";2983;64;-;-;-;3047
"411373 Luiziana";6;-;-;-;-;6
"411380 Lupionópolis";49;-;-;-;-;49
"411400 Mamborê";122;-;-;-;-;122
"411410 Mandaguaçu";41;-;-;-;-;41
"411420 Mandaguari";362;5;-;-;-;367
"411460 Marechal Cândido Rondon";1018;3;-;-;-;1021
"411470 Maria Helena";50;-;-;-;-;50
"411480 Marialva";171;-;-;-;-;171
"411490 Marilândia do Sul";320;1;-;-;-;321
"411500 Marilena";75;-;-;-;-;75
"411510 Mariluz";64;-;-;-;-;64
"411520 Maringá";1368;34;-;-;-;1402
"411535 Maripá";100;1;-;-;-;101
"411540 Marmeleiro";11;-;-;-;-;11
"411550 Marumbi";3;-;-;-;-;3
"411560 Matelândia";4;-;-;-;-;4
"411570 Matinhos";1;-;-;-;-;1
"411575 Mauá da Serra";64;-;-;-;-;64
"411580 Medianeira";82;-;-;-;-;82
"411585 Mercedes";13;-;-;-;-;13
"411590 Mirador";7;-;-;-;-;7
"411600 Miraselva";5;-;-;-;-;5
"411605 Missal";3;-;-;-;-;3
"411610 Moreira Sales";19;-;-;-;-;19
"411620 Morretes";3;-;-;-;-;3
"411630 Munhoz de Melo";81;-;-;-;-;81
"411640 Nossa Senhora das Graças";3;-;-;-;-;3
"411650 Nova Aliança do Ivaí";35;-;-;-;-;35
"411670 Nova Aurora";4;-;-;-;-;4
"411680 Nova Cantu";6;-;-;-;-;6
"411690 Nova Esperança";1991;1;-;-;-;1992
"411695 Nova Esperança do Sudoeste";1;-;-;-;-;1
"411700 Nova Fátima";65;1;-;-;-;66
"411705 Nova Laranjeiras";1;-;-;-;-;1
"411710 Nova Londrina";20;-;-;-;-;20
"411720 Nova Olímpia";8;-;-;-;-;8
"411725 Nova Prata do Iguaçu";18;-;-;-;-;18
"411721 Nova Santa Bárbara";3;-;-;-;-;3
"411722 Nova Santa Rosa";17;-;-;-;-;17
"411727 Nova Tebas";1;-;-;-;-;1
"411729 Novo Itacolomi";10;-;-;-;-;10
"411730 Ortigueira";1;-;-;-;-;1
"411740 Ourizona";45;-;-;-;-;45
"411745 Ouro Verde do Oeste";2;-;-;-;-;2
"411750 Paiçandu";241;-;-;-;-;241
"411760 Palmas";1;-;-;-;-;1
"411780 Palmital";1;-;-;-;-;1
"411790 Palotina";492;-;-;-;-;492
"411800 Paraíso do Norte";50;-;-;-;-;50
"411810 Paranacity";114;-;-;-;-;114
"411820 Paranaguá";1098;70;-;-;-;1168
"411830 Paranapoema";60;-;-;-;-;60
"411840 Paranavaí";363;2;-;-;-;365
"411845 Pato Bragado";3;-;-;-;-;3
"411850 Pato Branco";17;4;-;-;-;21
"411880 Peabiru";7;-;-;-;-;7
"411885 Perobal";78;-;-;-;-;78
"411890 Pérola";35;-;-;-;-;35
"411900 Pérola d'Oeste";1;-;-;-;-;1
"411960 Pitanga";2;1;-;-;-;3
"411965 Pitangueiras";4;-;-;-;-;4
"411970 Planaltina do Paraná";11;-;-;-;-;11
"411980 Planalto";1;-;-;-;-;1
"411990 Ponta Grossa";1;-;-;-;-;1
"411995 Pontal do Paraná";1;-;-;-;-;1
"412000 Porecatu";301;-;-;-;-;301
"412020 Porto Rico";96;-;-;-;-;96
"412033 Prado Ferreira";24;-;-;-;-;24
"412035 Pranchita";2;-;-;-;-;2
"412040 Presidente Castelo Branco";224;-;-;-;-;224
"412050 Primeiro de Maio";47;-;-;-;-;47
"412060 Prudentópolis";1;-;-;-;-;1
"412065 Quarto Centenário";75;-;-;-;-;75
"412085 Quatro Pontes";11;-;-;-;-;11
"412090 Quedas do Iguaçu";164;-;-;-;-;164
"412100 Querência do Norte";91;1;-;-;-;92
"412110 Quinta do Sol";27;-;-;-;-;27
"412125 Ramilândia";3;-;-;-;-;3
"412130 Rancho Alegre";22;-;-;-;-;22
"412135 Rancho Alegre D'Oeste";222;-;-;-;-;222
"412140 Realeza";23;-;-;-;-;23
"412170 Reserva";1;-;-;-;-;1
"412180 Ribeirão Claro";47;-;-;-;-;47
"412190 Ribeirão do Pinhal";21;-;-;-;-;21
"412210 Rio Bom";160;8;-;-;-;168
"412230 Rio Negro";-;1;-;-;-;1
"412240 Rolândia";163;-;-;-;-;163
"412250 Roncador";7;-;-;-;-;7
"412260 Rondon";4;-;-;-;-;4
"412270 Sabáudia";63;-;-;-;-;63
"412300 Salto do Lontra";54;-;-;-;-;54
"412310 Santa Amélia";10;1;-;-;-;11
"412320 Santa Cecília do Pavão";3;-;-;-;-;3
"412330 Santa Cruz de Monte Castelo";30;-;-;-;-;30
"412340 Santa Fé";41;1;1;-;-;43
"412350 Santa Helena";17;-;-;-;-;17
"412360 Santa Inês";2;-;-;-;-;2
"412370 Santa Isabel do Ivaí";530;-;-;-;-;530
"412380 Santa Izabel do Oeste";1;-;-;-;-;1
"412390 Santa Mariana";121;1;-;-;-;122
"412395 Santa Mônica";12;-;-;-;-;12
"412402 Santa Tereza do Oeste";90;-;-;-;-;90
"412405 Santa Terezinha de Itaipu";77;-;-;-;-;77
"412410 Santo Antônio da Platina";1009;2;-;-;-;1011
"412420 Santo Antônio do Caiuá";112;1;-;-;-;113
"412430 Santo Antônio do Paraíso";5;-;-;-;-;5
"412440 Santo Antônio do Sudoeste";2;-;-;-;-;2
"412450 Santo Inácio";18;-;-;-;-;18
"412460 São Carlos do Ivaí";8;-;-;-;-;8
"412470 São Jerônimo da Serra";4;1;-;-;-;5
"412480 São João";1;-;-;-;-;1
"412490 São João do Caiuá";1050;1;-;-;-;1051
"412500 São João do Ivaí";10;4;-;-;-;14
"412520 São Jorge d'Oeste";35;-;-;-;-;35
"412530 São Jorge do Ivaí";99;-;-;-;-;99
"412535 São Jorge do Patrocínio";29;1;-;-;-;30
"412545 São José das Palmeiras";8;-;-;-;-;8
"412550 São José dos Pinhais";2;-;-;-;-;2
"412555 São Manoel do Paraná";47;1;-;-;-;48
"412560 São Mateus do Sul";1;-;-;-;-;1
"412570 São Miguel do Iguaçu";116;-;-;-;-;116
"412575 São Pedro do Iguaçu";3;-;-;-;-;3
"412580 São Pedro do Ivaí";23;-;-;-;-;23
"412590 São Pedro do Paraná";98;-;-;-;-;98
"412600 São Sebastião da Amoreira";8;-;-;-;-;8
"412610 São Tomé";3;-;-;-;-;3
"412625 Sarandi";224;-;-;-;-;224
"412635 Serranópolis do Iguaçu";10;-;-;-;-;10
"412640 Sertaneja";19;2;-;-;-;21
"412650 Sertanópolis";476;-;-;-;-;476
"412660 Siqueira Campos";127;1;-;-;-;128
"412667 Tamarana";2;-;-;-;-;2
"412670 Tamboara";38;-;-;-;-;38
"412680 Tapejara";247;-;-;-;-;247
"412690 Tapira";53;-;-;-;-;53
"412710 Telêmaco Borba";12;-;-;-;-;12
"412720 Terra Boa";7;-;-;-;-;7
"412730 Terra Rica";184;-;-;-;-;184
"412740 Terra Roxa";134;-;-;-;-;134
"412770 Toledo";660;3;-;-;-;663
"412785 Três Barras do Paraná";3;-;-;-;-;3
"412790 Tuneiras do Oeste";7;-;-;-;-;7
"412795 Tupãssi";147;6;-;-;-;153
"412800 Ubiratã";42;-;-;-;-;42
"412810 Umuarama";599;1;-;-;-;600
"412820 União da Vitória";1;-;-;-;-;1
"412830 Uniflor";28;1;-;-;-;29
"412840 Uraí";460;-;-;-;2;462
"412855 Vera Cruz do Oeste";15;-;-;-;-;15
"412860 Verê";57;-;-;-;-;57
"412880 Xambrê";51;-;-;-;-;51
"420130 Araquari";1;-;-;-;-;1
"420200 Balneário Camboriú";13;-;-;-;-;13
"421280 Balneário Piçarras";1;-;-;-;-;1
"420209 Barra Bonita";1;-;-;-;-;1
"420240 Blumenau";1;-;-;-;-;1
"420257 Bom Jesus do Oeste";1;-;-;-;-;1
"420245 Bombinhas";3;-;-;-;-;3
"420300 Caçador";1;-;-;-;-;1
"420320 Camboriú";5;-;-;-;-;5
"420380 Canoinhas";1;-;-;-;-;1
"420420 Chapecó";35;-;-;-;-;35
"420435 Cordilheira Alta";1;-;-;-;-;1
"420450 Corupá";1;-;-;-;-;1
"420460 Criciúma";1;-;-;-;-;1
"420540 Florianópolis";8;-;-;-;-;8
"420570 Garopaba";1;-;-;-;-;1
"420640 Guaraciaba";2;-;-;-;-;2
"420710 Ilhota";1;-;-;-;-;1
"420750 Indaial";1;-;-;-;-;1
"420820 Itajaí";3190;2;-;-;-;3192
"420830 Itapema";27;-;-;-;-;27
"420845 Itapoá";1;-;-;-;-;1
"420910 Joinville";14;-;-;-;-;14
"421020 Major Gercino";1;-;-;-;-;1
"421090 Modelo";1;-;-;-;-;1
"421130 Navegantes";2;-;-;-;-;2
"421150 Nova Trento";1;-;-;-;-;1
"421290 Pinhalzinho";3;-;-;-;-;3
"421720 São Miguel do Oeste";2;-;-;-;-;2
"421870 Tubarão";2;-;-;-;-;2
"421950 Xanxerê";1;-;-;-;-;1
"430040 Alegrete";1;-;-;-;-;1
"430060 Alvorada";2;-;-;-;-;2
"430225 Boa Vista do Sul";1;-;-;-;-;1
"430330 Caibaté";275;2;-;-;-;277
"430370 Campina das Missões";1;-;-;-;-;1
"430470 Carazinho";6;-;-;-;-;6
"430693 Entre-Ijuís";2;-;-;-;-;2
"430720 Erval Grande";1;-;-;-;-;1
"430730 Erval Seco";86;13;-;-;-;99
"430900 Giruá";5;-;-;-;-;5
"430960 Horizontina";1;-;-;-;-;1
"431000 Ibirubá";8;-;-;-;-;8
"431020 Ijuí";4;-;-;-;-;4
"431050 Iraí";1;-;-;-;-;1
"431140 Lajeado";1;-;-;-;-;1
"431217 Mato Queimado";1;-;-;-;-;1
"431344 Novo Tiradentes";73;8;-;-;-;81
"431350 Osório";2;-;-;-;-;2
"431390 Panambi";225;-;-;-;-;225
"431410 Passo Fundo";1;-;-;-;-;1
"431490 Porto Alegre";16;4;-;-;-;20
"431510 Porto Xavier";1;-;-;-;-;1
"431540 Redentora";10;-;-;-;-;10
"431590 Rodeio Bonito";2;1;-;-;-;3
"431640 Rosário do Sul";1;-;-;-;-;1
"431675 Santa Clara do Sul";1;-;-;-;-;1
"431690 Santa Maria";1;-;-;-;-;1
"431720 Santa Rosa";13;1;-;-;-;14
"431740 Santiago";1;-;-;-;-;1
"431750 Santo Ângelo";254;2;-;-;-;256
"431780 Santo Augusto";1;-;-;-;-;1
"431890 São Luiz Gonzaga";1;-;-;-;-;1
"431915 São Miguel das Missões";1;-;-;-;-;1
"432010 Sarandi";13;1;-;-;-;14
"432150 Torres";2;-;-;-;-;2
"432160 Tramandaí";1;-;-;-;-;1
"432180 Três de Maio";2;-;-;-;-;2
"432250 Vacaria";1;-;-;-;-;1
"432300 Viamão";2;-;-;-;-;2
"500020 Água Clara";13;-;-;-;-;13
"500025 Alcinópolis";76;-;-;-;-;76
"500060 Amambai";11;-;-;-;-;11
"500070 Anastácio";4;-;-;-;-;4
"500080 Anaurilândia";1;-;-;-;-;1
"500085 Angélica";137;-;-;-;-;137
"500090 Antônio João";78;-;-;-;-;78
"500100 Aparecida do Taboado";17;-;-;-;-;17
"500110 Aquidauana";47;2;-;-;-;49
"500124 Aral Moreira";108;-;-;-;-;108
"500150 Bandeirantes";59;4;-;-;-;63
"500190 Bataguassu";22;-;-;-;-;22
"500200 Batayporã";3;1;-;-;-;4
"500210 Bela Vista";34;2;-;-;-;36
"500215 Bodoquena";4;1;-;-;-;5
"500220 Bonito";571;16;-;-;1;588
"500230 Brasilândia";117;6;-;-;-;123
"500240 Caarapó";139;1;-;-;-;140
"500260 Camapuã";1;-;-;-;-;1
"500270 Campo Grande";3969;55;-;-;3;4027
"500280 Caracol";74;-;-;-;-;74
"500290 Cassilândia";406;-;-;-;-;406
"500295 Chapadão do Sul";637;18;5;-;-;660
"500310 Corguinho";17;-;-;-;-;17
"500315 Coronel Sapucaia";2;-;-;-;-;2
"500320 Corumbá";189;1;-;-;-;190
"500325 Costa Rica";483;13;-;-;-;496
"500330 Coxim";462;4;-;-;-;466
"500345 Deodápolis";122;-;-;-;-;122
"500348 Dois Irmãos do Buriti";18;-;-;-;-;18
"500350 Douradina";17;-;1;-;-;18
"500370 Dourados";2050;2;-;-;-;2052
"500375 Eldorado";169;63;-;-;-;232
"500380 Fátima do Sul";135;6;-;-;-;141
"500400 Glória de Dourados";111;-;-;-;-;111
"500410 Guia Lopes da Laguna";19;-;-;-;-;19
"500430 Iguatemi";1311;3;-;-;-;1314
"500440 Inocência";199;-;-;-;-;199
"500450 Itaporã";2;-;-;-;-;2
"500460 Itaquiraí";451;31;-;-;1;483
"500470 Ivinhema";156;1;-;-;-;157
"500480 Japorã";256;-;-;-;-;256
"500490 Jaraguari";28;-;-;-;-;28
"500500 Jardim";41;7;-;-;-;48
"500510 Jateí";1;-;-;-;-;1
"500515 Juti";17;2;-;-;-;19
"500520 Ladário";8;2;1;-;-;11
"500525 Laguna Carapã";129;-;-;-;-;129
"500540 Maracaju";734;17;-;-;-;751
"500560 Miranda";90;4;-;-;-;94
"500568 Mundo Novo";96;19;-;-;-;115
"500570 Naviraí";249;6;-;-;-;255
"500580 Nioaque";15;-;-;-;-;15
"500600 Nova Alvorada do Sul";29;1;-;-;-;30
"500620 Nova Andradina";842;2;-;-;-;844
"500625 Novo Horizonte do Sul";11;-;-;-;-;11
"500627 Paraíso das Águas";37;1;-;-;-;38
"500630 Paranaíba";5;-;-;-;-;5
"500635 Paranhos";12;-;-;-;-;12
"500640 Pedro Gomes";38;1;-;-;-;39
"500660 Ponta Porã";85;8;-;-;1;94
"500690 Porto Murtinho";14;-;-;-;-;14
"500710 Ribas do Rio Pardo";129;3;-;-;-;132
"500720 Rio Brilhante";3;-;-;-;-;3
"500730 Rio Negro";6;-;-;-;-;6
"500740 Rio Verde de Mato Grosso";15;-;-;-;-;15
"500750 Rochedo";6;-;-;-;-;6
"500755 Santa Rita do Pardo";46;-;-;-;-;46
"500769 São Gabriel do Oeste";230;4;-;-;-;234
"500780 Selvíria";78;-;3;-;-;81
"500770 Sete Quedas";54;10;-;-;-;64
"500790 Sidrolândia";208;13;-;-;3;224
"500793 Sonora";888;11;-;-;-;899
"500795 Tacuru";12;-;-;-;-;12
"500797 Taquarussu";8;-;-;-;-;8
"500800 Terenos";55;-;-;-;-;55
"500830 Três Lagoas";1685;7;-;-;-;1692
"500840 Vicentina";2;-;-;-;-;2
"510020 Água Boa";39;-;-;-;-;39
"510025 Alta Floresta";723;-;-;-;-;723
"510030 Alto Araguaia";115;2;-;-;-;117
"510040 Alto Garças";7;-;-;-;-;7
"510050 Alto Paraguai";1;-;-;-;-;1
"510060 Alto Taquari";107;-;-;-;-;107
"510100 Araguaiana";2;-;-;-;-;2
"510120 Araguainha";4;-;-;-;-;4
"510125 Araputanga";93;-;-;-;-;93
"510130 Arenápolis";9;1;-;-;-;10
"510140 Aripuanã";198;-;-;-;-;198
"510170 Barra do Bugres";16;-;-;-;-;16
"510180 Barra do Garças";104;-;-;-;-;104
"510185 Bom Jesus do Araguaia";18;-;-;-;-;18
"510190 Brasnorte";61;-;-;-;-;61
"510250 Cáceres";63;1;-;-;-;64
"510260 Campinápolis";26;1;-;-;-;27
"510263 Campo Novo do Parecis";827;5;-;-;-;832
"510267 Campo Verde";341;-;-;-;-;341
"510268 Campos de Júlio";26;-;-;-;-;26
"510269 Canabrava do Norte";4;-;-;-;-;4
"510270 Canarana";269;-;-;-;-;269
"510279 Carlinda";30;1;-;-;-;31
"510285 Castanheira";39;-;-;-;-;39
"510300 Chapada dos Guimarães";24;9;-;-;-;33
"510305 Cláudia";61;-;-;-;1;62
"510310 Cocalinho";168;1;-;-;-;169
"510320 Colíder";63;-;-;-;-;63
"510325 Colniza";832;-;-;-;-;832
"510330 Comodoro";33;-;-;-;-;33
"510335 Confresa";27;2;-;-;-;29
"510337 Cotriguaçu";52;-;-;-;-;52
"510340 Cuiabá";3378;2;-;-;-;3380
"510343 Curvelândia";2;-;-;-;-;2
"510345 Denise";1;-;-;-;-;1
"510350 Diamantino";6;-;-;-;-;6
"510360 Dom Aquino";4;-;-;-;-;4
"510370 Feliz Natal";48;-;-;-;-;48
"510380 Figueirópolis D'Oeste";2;-;-;-;-;2
"510385 Gaúcha do Norte";43;-;-;-;-;43
"510390 General Carneiro";1;-;-;-;-;1
"510395 Glória D'Oeste";-;1;-;-;-;1
"510410 Guarantã do Norte";232;-;-;-;-;232
"510420 Guiratinga";28;2;-;-;-;30
"510450 Indiavaí";4;-;-;-;-;4
"510452 Ipiranga do Norte";7;-;-;-;-;7
"510454 Itanhangá";73;-;-;-;-;73
"510455 Itaúba";98;-;-;-;-;98
"510460 Itiquira";9;-;-;-;-;9
"510480 Jaciara";164;-;-;-;-;164
"510490 Jangada";2;-;-;-;-;2
"510500 Jauru";11;-;-;-;-;11
"510510 Juara";300;-;-;-;-;300
"510515 Juína";95;-;-;-;1;96
"510517 Juruena";11;-;-;-;-;11
"510520 Juscimeira";16;-;-;-;-;16
"510523 Lambari D'Oeste";3;-;-;-;-;3
"510525 Lucas do Rio Verde";193;-;-;-;-;193
"510558 Marcelândia";90;-;-;-;-;90
"510560 Matupá";546;-;-;-;-;546
"510562 Mirassol d'Oeste";190;-;-;-;-;190
"510590 Nobres";21;-;-;-;-;21
"510600 Nortelândia";5;-;-;-;-;5
"510610 Nossa Senhora do Livramento";7;-;-;-;-;7
