DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2019
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"280010 Amparo de São Francisco";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"280020 Aquidabã";-;-;1;1;-;1;2;1;1;1;-;1;-;9
"280030 Aracaju";-;2;3;6;19;152;267;457;299;147;91;32;9;1484
"280040 Arauá";-;-;-;-;-;-;-;2;3;1;-;-;-;6
"280050 Areia Branca";-;-;-;1;-;3;3;7;4;1;-;1;-;20
"280060 Barra dos Coqueiros";-;-;-;-;2;6;22;40;20;4;-;-;-;94
"280067 Boquim";-;-;-;-;-;-;1;-;-;3;-;-;-;4
"280070 Brejo Grande";-;-;-;-;1;13;42;15;7;1;1;-;-;80
"280100 Campo do Brito";-;-;-;-;-;-;3;6;3;1;1;-;-;14
"280110 Canhoba";-;-;-;-;3;3;-;-;-;-;-;-;-;6
"280120 Canindé de São Francisco";-;-;-;-;-;6;4;-;2;2;-;-;-;14
"280130 Capela";-;-;-;-;-;2;1;2;2;4;-;-;-;11
"280140 Carira";-;-;-;-;-;1;2;5;3;-;1;1;-;13
"280150 Carmópolis";-;-;-;-;1;3;3;2;7;2;-;1;-;19
"280160 Cedro de São João";-;-;-;-;-;-;-;4;2;-;-;-;-;6
"280170 Cristinápolis";-;-;-;-;-;-;3;3;-;-;2;-;-;8
"280190 Cumbe";-;-;-;-;-;-;-;2;1;-;-;-;-;3
"280200 Divina Pastora";-;-;-;-;-;-;-;-;1;-;-;1;-;2
"280210 Estância";-;-;-;-;-;4;11;12;4;-;2;-;1;34
"280220 Feira Nova";-;-;-;-;5;4;4;2;1;-;-;-;-;16
"280230 Frei Paulo";-;-;-;-;-;1;1;1;1;-;-;-;-;4
"280240 Gararu";-;-;-;-;1;11;5;11;26;8;1;1;1;65
"280250 General Maynard";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"280260 Gracho Cardoso";-;-;-;-;-;2;2;2;-;1;-;-;-;7
"280270 Ilha das Flores";-;-;-;-;-;-;-;-;3;11;2;1;-;17
"280290 Itabaiana";-;1;-;-;1;6;4;5;1;3;2;-;-;23
"280300 Itabaianinha";-;-;-;-;-;-;7;5;2;-;-;1;-;15
"280310 Itabi";-;-;-;-;-;-;1;1;1;-;-;-;-;3
"280320 Itaporanga d'Ajuda";-;-;-;-;-;-;3;2;3;4;-;-;-;12
"280330 Japaratuba";-;-;-;-;-;-;2;6;8;2;1;-;-;19
"280340 Japoatã";-;-;-;-;-;-;-;1;1;1;4;1;-;8
"280350 Lagarto";-;-;-;-;-;2;10;14;12;4;3;5;-;50
"280360 Laranjeiras";-;-;-;-;1;1;3;19;10;8;2;3;-;47
"280370 Macambira";-;-;-;-;-;-;-;2;-;1;1;-;-;4
"280380 Malhada dos Bois";-;-;-;-;-;-;-;-;2;1;-;-;-;3
"280390 Malhador";-;-;-;-;-;1;2;2;2;-;-;-;-;7
"280400 Maruim";-;-;-;-;-;-;-;4;5;-;-;-;1;10
"280410 Moita Bonita";-;-;-;-;-;1;2;1;1;-;-;-;-;5
"280420 Monte Alegre de Sergipe";-;1;1;4;1;1;1;-;-;1;1;-;-;11
"280430 Muribeca";-;-;-;-;-;-;1;-;3;-;-;1;1;6
"280440 Neópolis";-;-;-;-;-;-;2;6;1;-;2;-;-;11
"280445 Nossa Senhora Aparecida";-;-;1;-;1;8;-;-;-;-;-;1;-;11
"280450 Nossa Senhora da Glória";-;1;3;3;14;32;15;4;13;7;1;4;-;97
"280460 Nossa Senhora das Dores";-;-;-;-;1;5;-;4;-;-;-;-;-;10
"280470 Nossa Senhora de Lourdes";-;-;-;1;10;3;2;2;-;-;-;-;-;18
"280480 Nossa Senhora do Socorro";-;3;3;2;11;19;100;153;167;83;56;25;15;637
"280490 Pacatuba";-;-;-;-;-;-;-;-;4;1;-;1;-;6
"280520 Pinhão";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"280530 Pirambu";-;-;-;-;-;-;2;12;2;-;1;3;-;20
"280540 Poço Redondo";-;1;-;1;2;18;16;9;2;1;-;-;-;50
"280550 Poço Verde";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"280560 Porto da Folha";-;-;1;1;-;1;-;-;1;2;-;1;-;7
"280570 Propriá";-;-;-;-;1;2;13;42;40;32;-;1;1;132
"280580 Riachão do Dantas";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"280590 Riachuelo";-;-;-;-;-;-;-;1;1;5;2;-;-;9
"280600 Ribeirópolis";-;-;-;1;-;5;7;1;-;-;-;-;-;14
"280610 Rosário do Catete";-;-;-;-;-;-;1;2;-;-;-;-;-;3
"280620 Salgado";-;-;-;-;-;-;1;2;1;1;-;-;-;5
"280630 Santa Luzia do Itanhy";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"280650 Santa Rosa de Lima";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"280640 Santana do São Francisco";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"280660 Santo Amaro das Brotas";-;-;-;-;-;-;3;3;8;3;-;1;-;18
"280670 São Cristóvão";-;-;-;-;2;10;23;33;13;10;4;2;-;97
"280690 São Francisco";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"280700 São Miguel do Aleixo";-;-;1;-;3;6;1;-;-;-;-;-;1;12
"280710 Simão Dias";-;-;-;-;1;4;3;4;2;-;-;-;-;14
"280720 Siriri";-;-;-;-;-;3;1;2;3;1;-;-;1;11
"280730 Telha";-;-;-;-;-;1;2;1;1;-;-;-;-;5
"280740 Tobias Barreto";-;1;-;-;-;2;2;1;1;-;-;-;1;8
"290010 Abaíra";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"290020 Abaré";-;-;-;-;-;4;37;129;16;2;-;1;-;189
"290035 Adustina";-;-;-;-;22;26;15;2;-;1;-;1;-;67
"290040 Água Fria";-;-;-;3;2;4;-;1;1;-;-;-;-;11
"290070 Alagoinhas";-;1;-;-;-;4;7;1;4;4;-;-;-;21
"290080 Alcobaça";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"290100 Amargosa";-;-;-;-;-;-;2;1;-;1;1;3;-;8
"290110 Amélia Rodrigues";-;-;-;1;1;2;-;-;-;-;-;-;-;4
"290115 América Dourada";-;-;-;-;3;2;-;-;-;-;-;-;-;5
"290120 Anagé";-;-;-;-;-;-;-;1;1;-;-;-;-;2
"290130 Andaraí";-;7;5;-;-;-;-;-;-;-;-;-;-;12
"290135 Andorinha";-;-;-;-;1;2;1;-;-;-;-;1;-;5
"290140 Angical";-;-;-;-;-;3;6;3;-;-;-;-;-;12
"290150 Anguera";-;-;-;1;5;7;4;-;-;-;-;-;-;17
"290170 Antônio Cardoso";-;-;1;1;1;-;-;-;1;-;-;-;-;4
"290190 Aporá";-;1;-;-;-;1;1;2;1;-;-;1;1;8
"290195 Apuarema";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"290200 Aracatu";-;-;-;-;-;1;-;1;-;-;-;-;1;3
"290210 Araci";-;-;1;3;10;41;45;16;18;7;16;10;8;175
"290220 Aramari";-;2;-;-;-;-;1;-;-;1;-;-;-;4
"290225 Arataca";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"290250 Baianópolis";-;-;-;1;-;2;-;-;-;-;-;-;-;3
"290265 Banzaê";-;-;-;-;2;10;3;5;-;-;-;-;-;20
"290270 Barra";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"290280 Barra da Estiva";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"290290 Barra do Choça";-;-;-;-;1;4;3;1;-;1;-;-;-;10
"290300 Barra do Mendes";-;-;-;1;54;195;63;10;3;-;-;-;-;326
"290310 Barra do Rocha";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"290320 Barreiras";-;2;-;8;8;29;30;3;2;5;24;4;4;119
"290323 Barro Alto";-;-;-;-;-;10;6;2;-;-;-;-;-;18
"290327 Barrocas";-;-;-;-;1;-;4;13;4;1;-;-;-;23
"290340 Belmonte";-;1;1;2;1;11;2;4;2;1;9;2;2;38
"290360 Biritinga";-;-;-;3;8;-;-;-;-;-;-;-;-;11
"290370 Boa Nova";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"290390 Bom Jesus da Lapa";-;-;7;3;2;3;-;2;-;2;1;2;-;22
"290395 Bom Jesus da Serra";-;-;-;-;-;-;-;-;1;-;-;1;-;2
"290405 Bonito";-;-;-;1;7;-;-;-;-;-;-;-;-;8
"290410 Boquira";-;7;1;4;-;1;1;-;-;-;-;-;-;14
"290420 Botuporã";-;-;-;-;17;22;5;-;-;-;-;-;1;45
"290430 Brejões";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"290440 Brejolândia";-;-;-;7;5;2;-;-;-;-;-;-;1;15
"290450 Brotas de Macaúbas";-;3;1;3;10;3;9;2;5;4;-;-;-;40
"290460 Brumado";-;1;-;5;8;11;3;2;2;-;14;2;6;54
"290470 Buerarema";-;-;-;-;-;1;1;2;1;-;1;-;-;6
"290485 Cabaceiras do Paraguaçu";-;6;26;18;2;6;-;-;3;4;-;-;-;65
"290490 Cachoeira";-;1;-;-;-;6;16;7;1;-;-;-;-;31
"290500 Caculé";-;1;-;-;2;5;-;-;-;-;-;1;-;9
"290510 Caém";-;-;-;12;81;122;11;-;-;-;-;-;-;226
"290515 Caetanos";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"290520 Caetité";-;1;1;3;1;6;7;-;-;-;-;-;-;19
"290530 Cafarnaum";-;2;5;6;-;4;2;3;-;-;-;-;-;22
"290540 Cairu";-;-;-;-;-;-;1;1;-;3;1;-;-;6
"290550 Caldeirão Grande";-;-;-;-;1;1;3;1;-;-;1;-;-;7
"290560 Camacan";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"290570 Camaçari";-;4;2;6;20;136;188;88;46;33;24;30;5;582
"290580 Camamu";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"290590 Campo Alegre de Lourdes";-;-;-;-;2;8;2;-;-;-;-;-;1;13
"290600 Campo Formoso";-;-;-;-;1;1;-;1;-;-;-;10;1;14
"290610 Canápolis";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"290620 Canarana";-;-;-;23;120;207;5;1;2;-;-;1;-;359
"290630 Canavieiras";-;-;-;1;1;-;-;-;-;-;-;1;-;3
"290640 Candeal";-;1;-;23;3;28;17;13;3;-;1;2;-;91
"290650 Candeias";-;2;4;2;7;8;7;1;2;1;-;2;-;36
"290660 Candiba";-;-;-;-;8;8;3;-;-;-;-;-;-;19
"290680 Cansanção";-;-;2;-;3;13;19;11;9;3;2;-;1;63
"290682 Canudos";-;-;-;-;1;-;3;-;-;-;-;-;-;4
"290685 Capela do Alto Alegre";-;2;3;7;1;3;-;1;1;1;2;-;1;22
"290687 Capim Grosso";-;8;2;-;-;-;-;1;-;-;-;-;-;11
"290689 Caraíbas";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"290690 Caravelas";-;-;-;-;1;1;-;-;-;8;-;-;-;10
"290710 Carinhanha";-;-;1;3;-;-;1;-;-;-;-;-;-;5
"290720 Casa Nova";-;-;1;2;-;-;-;-;-;-;-;-;-;3
"290730 Castro Alves";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"290750 Catu";-;-;-;1;1;2;3;13;9;7;2;6;2;46
"290755 Caturama";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"290760 Central";-;-;-;-;7;9;-;-;-;-;-;-;-;16
"290770 Chorrochó";-;-;-;-;2;-;5;7;-;-;-;-;-;14
"290780 Cícero Dantas";-;-;-;-;-;-;-;9;2;-;-;-;-;11
"290790 Cipó";-;-;-;-;-;-;1;-;5;5;-;-;-;11
"290810 Cocos";-;2;-;1;1;1;-;-;-;-;-;-;-;5
"290820 Conceição da Feira";-;-;-;-;7;3;5;6;-;2;-;-;-;23
"290830 Conceição do Almeida";-;-;-;-;-;10;4;10;1;1;-;-;3;29
"290840 Conceição do Coité";-;-;-;1;2;5;6;1;2;1;-;1;1;20
"290850 Conceição do Jacuípe";-;1;2;1;2;10;3;10;-;-;-;-;-;29
"290860 Conde";-;-;-;-;-;-;-;-;1;-;-;-;1;2
"290880 Contendas do Sincorá";-;-;-;-;-;-;-;2;1;1;5;1;-;10
"290890 Coração de Maria";-;2;15;24;-;3;-;1;-;-;-;-;-;45
"290910 Coribe";-;-;3;8;58;48;13;-;-;-;-;-;1;131
"290920 Coronel João Sá";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"290930 Correntina";-;50;23;36;102;611;237;30;2;4;9;20;6;1130
"290940 Cotegipe";-;-;-;2;3;13;3;2;-;1;-;2;-;26
"290950 Cravolândia";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"290960 Crisópolis";-;-;-;-;-;-;-;-;2;-;-;-;-;2
"290970 Cristópolis";-;2;5;6;17;10;-;-;-;-;-;3;-;43
"290980 Cruz das Almas";-;-;-;1;5;51;31;29;14;2;1;-;1;135
"291005 Dias d'Ávila";-;-;-;-;-;-;-;1;1;-;-;-;-;2
"291010 Dom Basílio";-;11;-;4;3;4;3;-;1;-;-;-;-;26
"291020 Dom Macedo Costa";-;-;-;-;-;-;2;3;3;1;-;-;-;9
"291040 Encruzilhada";-;-;-;-;-;-;-;-;-;-;-;2;-;2
"291050 Entre Rios";-;-;-;-;-;-;2;1;-;-;-;-;-;3
"290050 Érico Cardoso";-;1;1;6;4;1;1;-;-;-;-;-;-;14
"291060 Esplanada";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"291070 Euclides da Cunha";-;-;2;5;40;406;167;44;13;1;1;-;-;679
"291072 Eunápolis";-;-;-;1;3;35;20;1;3;7;3;1;2;76
"291080 Feira de Santana";-;411;436;85;44;77;26;26;22;20;4;5;31;1187
"291085 Filadélfia";-;-;-;-;-;2;3;2;-;-;-;-;-;7
"291090 Firmino Alves";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"291100 Floresta Azul";-;-;1;2;-;-;-;-;-;-;-;-;-;3
"291110 Formosa do Rio Preto";-;1;-;-;2;-;-;-;-;-;-;-;-;3
"291120 Gandu";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"291130 Gentio do Ouro";-;3;-;-;-;9;3;3;-;-;-;-;2;20
"291140 Glória";-;-;-;-;-;-;-;-;2;6;1;-;-;9
"291160 Governador Mangabeira";-;52;12;8;23;77;46;42;27;16;6;1;12;322
"291170 Guanambi";-;4;1;7;6;3;3;1;2;1;-;-;-;28
"291185 Heliópolis";-;-;-;-;-;-;-;-;1;1;-;-;-;2
"291210 Ibicaraí";-;-;-;-;1;1;2;2;2;1;1;-;-;10
"291220 Ibicoara";-;-;18;58;37;46;6;11;1;-;1;-;-;178
"291240 Ibipeba";-;-;1;7;3;-;-;-;-;-;-;-;-;11
"291250 Ibipitanga";-;3;1;-;1;10;4;4;2;2;-;-;-;27
"291280 Ibirapuã";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"291290 Ibirataia";-;-;-;-;-;1;4;7;2;4;6;5;11;40
"291300 Ibitiara";-;1;-;-;1;25;12;11;2;-;-;1;-;53
"291310 Ibititá";-;1;-;1;3;16;1;-;-;-;-;-;-;22
"291330 Ichu";-;-;1;4;6;7;-;3;-;-;1;-;-;22
"291345 Igrapiúna";-;-;1;3;7;5;2;2;-;-;-;-;-;20
"291350 Iguaí";-;-;-;-;-;-;-;-;4;3;2;1;-;10
"291360 Ilhéus";-;2;2;10;3;8;24;12;13;13;11;5;8;111
"291370 Inhambupe";-;-;1;-;-;1;2;6;9;10;16;50;11;106
"291380 Ipecaetá";-;1;-;3;1;18;20;42;4;3;-;-;1;93
"291390 Ipiaú";-;-;-;-;-;1;1;1;-;-;1;1;-;5
"291400 Ipirá";-;-;-;2;-;-;1;2;-;-;-;-;-;5
"291410 Ipupiara";-;136;2;1;12;14;-;-;-;-;-;-;-;165
"291430 Iramaia";-;-;1;-;-;1;16;20;5;-;-;-;-;43
"291440 Iraquara";-;2;-;2;2;21;9;1;-;-;-;-;-;37
"291450 Irará";-;-;4;6;10;16;11;11;7;-;-;-;-;65
"291460 Irecê";-;2;4;29;136;208;136;69;62;6;1;3;1;657
"291465 Itabela";-;-;-;-;-;3;1;2;-;-;-;-;-;6
"291470 Itaberaba";-;-;-;1;-;2;-;1;-;2;1;-;-;7
"291480 Itabuna";-;5;5;1;-;5;4;6;3;2;2;2;10;45
"291490 Itacaré";-;-;-;-;-;-;-;1;-;-;1;-;-;2
"291520 Itagibá";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"291535 Itaguaçu da Bahia";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"291550 Itajuípe";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"291560 Itamaraju";-;-;-;-;-;-;-;-;1;1;2;9;3;16
"291570 Itamari";-;-;-;-;-;-;1;-;-;-;1;-;3;5
"291600 Itanhém";-;-;-;-;-;-;5;1;-;-;-;1;3;10
"291610 Itaparica";-;4;-;-;-;-;-;-;-;-;-;-;-;4
"291630 Itapebi";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"291640 Itapetinga";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"291650 Itapicuru";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"291685 Itatim";-;-;-;-;-;-;1;1;2;1;-;-;-;5
"291700 Itiúba";-;-;-;5;28;56;49;9;12;10;6;1;4;180
"291710 Itororó";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"291730 Ituberá";-;-;-;-;4;1;-;2;-;1;1;1;-;10
"291733 Iuiú";-;-;-;-;1;8;3;-;-;-;-;-;-;12
"291735 Jaborandi";-;-;-;-;1;-;1;1;-;-;-;-;-;3
"291740 Jacaraci";-;-;1;-;8;41;40;29;8;6;8;17;24;182
"291750 Jacobina";-;1;10;6;-;8;7;1;4;3;-;-;-;40
"291760 Jaguaquara";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"291770 Jaguarari";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"291780 Jaguaripe";-;-;-;-;-;-;-;-;-;-;3;-;-;3
"291800 Jequié";-;1;2;2;5;11;10;11;2;3;10;7;11;75
"291810 Jeremoabo";-;1;-;-;-;1;-;-;-;-;-;-;-;2
"291820 Jiquiriçá";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"291835 João Dourado";-;-;1;6;5;62;35;4;-;-;-;1;-;114
"291840 Juazeiro";-;-;-;-;2;5;5;19;11;7;6;-;6;61
"291850 Jussara";-;-;-;-;15;56;15;-;-;-;1;-;-;87
"291855 Jussari";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"291875 Lagoa Real";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"291880 Laje";-;-;-;-;-;2;-;-;1;-;-;-;-;3
"291890 Lajedão";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"291905 Lajedo do Tabocal";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"291910 Lamarão";-;-;1;13;4;6;5;1;-;-;1;-;-;31
"291915 Lapão";-;3;1;4;4;12;1;-;-;-;-;-;-;25
"291920 Lauro de Freitas";-;1;1;1;5;14;22;28;18;12;8;5;7;122
"291930 Lençóis";-;60;12;1;3;-;-;-;1;-;-;-;1;78
"291940 Licínio de Almeida";-;-;1;3;-;1;8;2;-;-;-;-;-;15
"291950 Livramento de Nossa Senhora";-;-;2;-;1;8;47;37;-;-;1;-;1;97
"291955 Luís Eduardo Magalhães";-;43;552;441;66;26;-;1;2;-;1;-;5;1137
"291970 Macarani";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"291980 Macaúbas";-;1;1;-;-;2;-;-;-;-;-;-;-;4
"291990 Macururé";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"291992 Madre de Deus";-;1;-;-;-;2;2;-;-;-;-;-;-;5
"292000 Maiquinique";-;-;1;-;1;2;-;-;-;-;-;-;-;4
"292010 Mairi";-;-;1;-;1;1;12;-;3;2;-;-;-;20
"292020 Malhada";-;-;-;1;-;1;1;-;-;-;-;-;-;3
"292030 Malhada de Pedras";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"292040 Manoel Vitorino";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"292050 Maracás";-;-;-;1;7;4;-;-;-;2;-;-;-;14
"292060 Maragogipe";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"292070 Maraú";-;-;-;-;1;1;1;4;4;-;-;-;-;11
"292100 Mata de São João";-;-;-;2;1;5;6;15;6;2;-;1;2;40
"292105 Matina";-;-;2;3;3;1;-;-;-;-;-;-;-;9
"292110 Medeiros Neto";-;-;-;-;-;1;-;3;2;1;-;-;-;7
"292120 Miguel Calmon";-;-;-;-;1;4;8;1;1;1;-;-;2;18
"292130 Milagres";-;-;-;-;2;-;2;-;-;-;-;-;-;4
"292140 Mirangaba";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"292145 Mirante";-;-;-;1;-;-;-;-;3;-;1;-;-;5
"292150 Monte Santo";-;-;-;-;6;8;-;-;-;-;1;-;-;15
"292160 Morpará";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"292170 Morro do Chapéu";-;-;1;20;43;54;36;11;1;3;2;-;-;171
"292180 Mortugaba";-;-;4;8;43;78;7;2;-;-;-;-;-;142
"292190 Mucugê";-;1;1;1;4;-;-;-;-;-;-;-;-;7
"292200 Mucuri";-;2;23;6;21;88;81;44;1;1;1;5;4;277
"292205 Mulungu do Morro";-;-;-;1;12;32;-;-;-;-;-;-;-;45
"292220 Muniz Ferreira";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"292230 Muritiba";-;-;-;1;3;73;6;5;2;-;-;1;-;91
"292240 Mutuípe";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"292250 Nazaré";-;1;-;-;-;-;1;-;-;-;1;-;-;3
"292260 Nilo Peçanha";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"292265 Nordestina";-;-;-;1;-;-;-;4;18;3;-;-;-;26
"292270 Nova Canaã";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"292273 Nova Fátima";-;-;1;1;-;1;-;1;-;-;-;-;-;4
"292285 Nova Redenção";-;-;-;1;1;3;8;9;-;-;-;-;1;23
"292300 Nova Viçosa";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"292303 Novo Horizonte";-;-;3;3;7;3;-;-;-;-;-;-;-;16
"292305 Novo Triunfo";-;-;-;-;-;-;-;-;-;1;2;-;-;3
"292310 Olindina";-;-;-;-;-;-;1;1;7;-;-;-;-;9
"292320 Oliveira dos Brejinhos";-;3;4;7;1;6;10;4;4;-;-;1;1;41
"292330 Ouriçangas";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"292340 Palmas de Monte Alto";-;-;-;-;-;4;1;-;-;-;-;-;-;5
"292350 Palmeiras";-;19;20;5;2;2;5;-;-;-;-;1;-;54
"292360 Paramirim";-;10;10;8;-;1;-;-;-;-;-;-;-;29
"292370 Paratinga";-;-;-;-;-;1;4;-;-;-;-;-;-;5
"292380 Paripiranga";-;-;-;1;28;38;3;1;-;-;-;-;-;71
"292390 Pau Brasil";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"292400 Paulo Afonso";-;1;1;-;6;25;43;5;1;9;1;-;-;92
"292405 Pé de Serra";-;-;2;2;1;1;-;3;6;1;6;12;1;35
"292410 Pedrão";-;-;-;-;-;-;-;-;4;6;-;-;-;10
"292420 Pedro Alexandre";-;-;-;-;-;-;1;1;2;-;1;-;-;5
"292440 Pilão Arcado";-;-;-;1;-;-;-;1;-;-;-;-;-;2
"292450 Pindaí";-;-;-;1;1;2;-;-;-;-;-;1;-;5
"292465 Pintadas";-;-;-;-;-;1;-;-;-;1;-;-;-;2
"292467 Piraí do Norte";-;-;-;-;-;-;-;-;-;-;6;2;-;8
"292470 Piripá";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"292480 Piritiba";-;-;-;-;1;4;-;-;-;-;-;-;-;5
"292520 Pojuca";-;-;1;1;1;1;-;12;36;20;4;-;-;76
"292525 Ponto Novo";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"292530 Porto Seguro";-;1;3;4;7;1;5;4;3;-;2;-;-;30
"292550 Prado";-;1;-;-;-;-;1;1;3;3;3;4;1;17
"292560 Presidente Dutra";-;-;-;-;-;21;23;1;-;-;-;1;-;46
"292575 Presidente Tancredo Neves";-;-;1;3;5;88;26;4;3;1;1;1;-;133
"292580 Queimadas";-;-;1;3;-;3;2;5;5;-;1;-;-;20
"292590 Quijingue";-;-;-;1;8;31;4;-;2;-;-;1;2;49
"292593 Quixabeira";-;-;-;-;-;5;-;-;-;-;-;-;-;5
"292595 Rafael Jambeiro";-;-;-;2;-;2;-;-;1;-;-;-;-;5
"292600 Remanso";-;48;50;24;10;6;-;-;-;-;-;-;1;139
"292610 Retirolândia";-;-;-;-;-;-;-;2;4;2;-;-;-;8
"292620 Riachão das Neves";-;-;-;4;30;5;2;-;-;-;-;-;-;41
"292630 Riachão do Jacuípe";-;-;1;1;1;1;1;3;-;-;-;-;-;8
"292640 Riacho de Santana";-;46;222;6;2;16;1;1;-;1;3;1;7;306
"292660 Ribeira do Pombal";-;-;-;-;-;-;1;1;-;-;1;1;-;4
"292670 Rio de Contas";-;-;-;-;-;3;1;4;1;-;-;1;1;11
"292690 Rio do Pires";-;1;1;-;1;-;-;-;-;-;-;-;-;3
"292700 Rio Real";-;-;-;-;-;1;-;2;-;-;1;1;-;5
"292710 Rodelas";-;-;-;-;-;-;-;-;-;2;-;-;-;2
"292720 Ruy Barbosa";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"292740 Salvador";-;28;15;40;53;140;252;288;110;195;108;80;21;1330
"292750 Santa Bárbara";-;1;4;25;15;4;-;-;-;-;-;-;-;49
"292770 Santa Cruz Cabrália";-;-;-;-;-;-;-;1;-;-;2;-;-;3
"292780 Santa Cruz da Vitória";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"292790 Santa Inês";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"292810 Santa Maria da Vitória";-;2;5;45;121;27;3;5;5;-;-;-;-;213
"292840 Santa Rita de Cássia";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"292850 Santa Teresinha";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"292800 Santaluz";-;-;-;-;-;-;1;3;1;3;-;-;-;8
"292820 Santana";-;-;-;7;14;14;10;2;-;-;-;1;-;48
"292830 Santanópolis";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"292860 Santo Amaro";-;3;5;2;5;5;2;18;5;3;3;2;1;54
"292870 Santo Antônio de Jesus";-;-;3;3;5;35;103;185;75;35;12;4;3;463
"292880 Santo Estêvão";-;1;3;12;38;86;74;44;26;5;1;-;1;291
"292890 São Desidério";-;-;1;7;15;14;6;-;-;-;-;-;-;43
"292895 São Domingos";-;-;1;4;6;-;-;1;-;1;1;-;-;14
"292900 São Félix";-;-;-;-;-;-;1;3;-;5;2;1;-;12
"292905 São Félix do Coribe";-;-;-;2;2;9;1;1;-;-;-;-;-;15
"292920 São Francisco do Conde";-;-;-;-;1;3;3;4;5;-;-;-;-;16
"292925 São Gabriel";-;-;-;2;19;48;15;-;-;-;-;-;-;84
"292930 São Gonçalo dos Campos";-;5;4;7;1;7;58;15;6;-;-;-;-;103
"292940 São Miguel das Matas";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"292950 São Sebastião do Passé";-;-;-;-;-;5;-;1;2;-;-;-;-;8
"292960 Sapeaçu";-;-;-;2;-;6;6;6;7;1;-;-;-;28
