DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2016
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"291810 Jeremoabo";-;107;2;-;-;-;-;-;-;-;-;2;50;161
"291820 Jiquiriçá";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"291830 Jitaúna";-;-;1;3;2;1;5;-;-;-;-;-;-;12
"291840 Juazeiro";-;11;73;81;26;2;-;1;-;-;1;1;3;199
"291855 Jussari";-;37;23;3;2;1;-;-;-;-;1;6;1;74
"291875 Lagoa Real";-;-;2;3;-;1;-;-;-;-;-;-;-;6
"291890 Lajedão";-;1;4;5;3;-;1;-;-;-;-;-;1;15
"291910 Lamarão";-;-;-;5;1;-;-;-;-;-;-;-;-;6
"291920 Lauro de Freitas";-;1;1;1;-;-;2;1;-;-;-;-;-;6
"291930 Lençóis";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"291940 Licínio de Almeida";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"291955 Luís Eduardo Magalhães";-;6;1;4;-;-;1;-;-;-;-;-;-;12
"291970 Macarani";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"291980 Macaúbas";-;2;5;4;1;-;-;-;-;1;-;-;-;13
"291990 Macururé";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"291992 Madre de Deus";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"291995 Maetinga";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"292000 Maiquinique";-;1;-;9;5;2;-;-;-;-;-;-;-;17
"292010 Mairi";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"292030 Malhada de Pedras";-;1;1;2;-;-;-;-;-;-;-;-;-;4
"292040 Manoel Vitorino";-;-;-;3;1;2;1;-;-;-;-;1;-;8
"292045 Mansidão";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"292050 Maracás";-;3;-;-;-;-;1;-;-;-;-;2;1;7
"292090 Mascote";-;-;2;1;-;-;-;-;1;-;-;-;-;4
"292100 Mata de São João";-;1;2;-;-;-;-;-;-;-;-;-;-;3
"292105 Matina";-;24;7;-;-;-;-;-;-;-;-;-;-;31
"292110 Medeiros Neto";-;-;-;3;-;2;-;-;-;-;-;-;-;5
"292120 Miguel Calmon";-;8;2;-;-;-;-;-;-;-;-;-;2;12
"292170 Morro do Chapéu";-;1;2;1;1;-;-;-;-;-;-;-;-;5
"292200 Mucuri";-;27;41;57;66;2;2;1;1;4;1;2;2;206
"292205 Mulungu do Morro";-;1;-;-;-;-;-;-;-;-;-;1;-;2
"292230 Muritiba";-;-;1;-;3;-;-;-;-;-;-;-;-;4
"292250 Nazaré";-;-;-;1;-;-;1;-;-;-;-;-;-;2
"292260 Nilo Peçanha";-;2;5;2;5;1;-;-;-;-;-;-;-;15
"292265 Nordestina";-;1;-;-;-;-;-;1;-;-;-;-;-;2
"292270 Nova Canaã";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"292285 Nova Redenção";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"292300 Nova Viçosa";-;2;10;-;-;-;-;-;-;1;-;1;-;14
"292303 Novo Horizonte";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"292305 Novo Triunfo";-;6;5;3;-;-;-;-;-;-;-;-;-;14
"292320 Oliveira dos Brejinhos";-;-;1;1;3;-;-;-;-;1;-;-;-;6
"292335 Ourolândia";-;4;-;-;-;-;-;-;-;-;-;-;1;5
"292350 Palmeiras";-;-;2;3;-;-;-;-;-;-;-;-;-;5
"292360 Paramirim";-;13;8;5;4;2;-;-;-;-;-;-;-;32
"292370 Paratinga";-;1;5;3;3;-;1;-;-;-;-;-;-;13
"292380 Paripiranga";-;4;23;27;-;1;-;-;1;-;-;-;-;56
"292390 Pau Brasil";-;2;11;292;7;-;-;-;-;-;2;-;-;314
"292400 Paulo Afonso";-;-;3;1;-;-;-;-;-;-;-;-;-;4
"292405 Pé de Serra";-;1;3;-;2;1;-;-;-;-;-;-;-;7
"292430 Piatã";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"292450 Pindaí";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"292465 Pintadas";-;1;1;1;-;-;-;-;-;-;-;-;-;3
"292470 Piripá";-;2;-;1;-;-;-;-;-;-;-;-;-;3
"292510 Poções";-;2;5;5;-;-;-;-;-;-;-;-;-;12
"292520 Pojuca";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"292525 Ponto Novo";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"292530 Porto Seguro";-;6;7;6;3;3;1;-;-;1;-;-;1;28
"292540 Potiraguá";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"292550 Prado";-;-;-;3;-;-;-;-;-;-;-;-;-;3
"292560 Presidente Dutra";-;2;4;2;9;-;-;-;-;-;-;-;-;17
"292570 Presidente Jânio Quadros";-;-;-;4;-;-;-;-;-;-;-;-;-;4
"292575 Presidente Tancredo Neves";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"292593 Quixabeira";-;1;6;1;1;-;-;-;-;-;-;-;-;9
"292600 Remanso";-;3;10;15;13;6;5;3;2;1;2;1;-;61
"292610 Retirolândia";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"292630 Riachão do Jacuípe";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"292640 Riacho de Santana";-;1;2;1;2;-;-;-;-;-;-;-;-;6
"292650 Ribeira do Amparo";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"292660 Ribeira do Pombal";-;1;19;-;-;-;-;-;-;-;-;-;-;20
"292670 Rio de Contas";-;17;10;18;4;-;-;-;-;-;-;-;1;50
"292690 Rio do Pires";-;-;-;1;1;-;-;-;-;-;-;-;1;3
"292720 Ruy Barbosa";-;-;5;-;-;-;-;-;-;-;-;-;-;5
"292740 Salvador";-;35;89;46;34;63;43;27;17;21;15;11;3;404
"292760 Santa Brígida";-;45;3;-;-;-;-;-;-;-;-;-;5;53
"292770 Santa Cruz Cabrália";-;3;27;20;-;2;3;4;6;2;1;-;-;68
"292780 Santa Cruz da Vitória";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"292790 Santa Inês";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"292810 Santa Maria da Vitória";-;-;39;7;-;1;-;-;-;-;-;-;-;47
"292840 Santa Rita de Cássia";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"292820 Santana";-;1;-;-;1;-;-;-;-;-;-;1;-;3
"292860 Santo Amaro";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"292870 Santo Antônio de Jesus";-;2;8;12;3;1;-;-;1;-;-;-;1;28
"292880 Santo Estêvão";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"292890 São Desidério";-;-;-;1;1;-;-;-;-;1;-;-;-;3
"292895 São Domingos";-;-;3;-;5;1;1;-;1;-;-;-;-;11
"292900 São Félix";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"292905 São Félix do Coribe";-;4;13;-;1;-;-;-;-;1;1;-;-;20
"292935 São José da Vitória";-;1;1;2;2;2;-;2;-;-;-;-;-;10
"292950 São Sebastião do Passé";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"292980 Saúde";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"292990 Seabra";-;-;2;2;-;-;-;-;-;-;-;2;-;6
"293000 Sebastião Laranjeiras";-;1;10;4;-;-;-;-;-;-;-;-;-;15
"293020 Sento Sé";-;-;-;1;-;54;6;7;4;-;-;-;-;72
"293015 Serra do Ramalho";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"293030 Serra Dourada";-;2;8;2;2;6;-;-;-;-;-;-;-;20
"293050 Serrinha";-;6;17;3;4;10;3;-;-;-;-;1;-;44
"293060 Serrolândia";-;-;1;8;4;2;2;-;2;1;1;1;-;22
"293070 Simões Filho";-;2;-;-;1;-;-;1;-;8;-;-;-;12
"293077 Sobradinho";-;-;-;20;1;-;-;-;-;-;-;-;-;21
"293105 Tanque Novo";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"293110 Tanquinho";-;-;2;4;-;-;-;-;-;-;-;-;-;6
"293120 Taperoá";-;-;3;-;-;1;-;-;-;-;-;-;-;4
"293135 Teixeira de Freitas";-;2;3;-;10;-;-;-;-;-;-;1;9;25
"293180 Tremedal";-;-;-;1;-;-;1;-;-;-;-;-;-;2
"293190 Tucano";-;-;1;3;-;-;-;1;-;-;-;-;-;5
"293210 Ubaíra";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"293220 Ubaitaba";-;2;-;1;-;-;-;-;-;-;-;-;-;3
"293230 Ubatã";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"293240 Uibaí";-;1;1;3;6;1;-;1;-;-;1;1;1;16
"293250 Una";-;2;24;81;49;18;3;1;-;-;2;-;-;180
"293270 Uruçuca";-;10;44;-;-;-;-;-;-;-;1;16;-;71
"293290 Valença";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"293300 Valente";-;-;-;3;-;-;-;-;2;-;1;-;-;6
"293310 Várzea do Poço";-;2;1;-;-;-;-;-;-;-;-;-;-;3
"293315 Várzea Nova";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"293320 Vera Cruz";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"293325 Vereda";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"293330 Vitória da Conquista";-;378;273;24;3;1;-;2;1;-;-;-;34;716
"293340 Wagner";-;-;2;2;-;-;-;-;-;-;-;-;-;4
"293345 Wanderley";-;1;3;1;-;-;-;-;-;-;-;-;-;5
"290000 Município ignorado - BA";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"310010 Abadia dos Dourados";-;1;1;-;1;-;-;-;-;-;-;1;-;4
"310020 Abaeté";-;-;3;16;35;9;1;-;-;-;-;-;-;64
"310030 Abre Campo";-;12;89;139;35;1;-;-;-;-;-;-;-;276
"310040 Acaiaca";-;-;-;-;4;2;-;-;-;-;-;-;-;6
"310050 Açucena";-;19;57;15;1;3;-;-;-;-;-;2;-;97
"310060 Água Boa";-;7;30;56;49;17;-;-;-;-;-;-;-;159
"310070 Água Comprida";-;4;6;7;7;1;-;-;-;-;-;-;-;25
"310080 Aguanil";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"310090 Águas Formosas";-;-;-;-;2;-;-;-;-;1;-;-;1;4
"310110 Aimorés";-;34;59;63;23;6;1;-;-;-;2;1;8;197
"310140 Albertina";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"310150 Além Paraíba";-;773;347;242;140;25;4;-;1;-;1;1;51;1585
"310160 Alfenas";-;730;1259;875;758;243;15;-;-;3;2;5;22;3912
"310163 Alfredo Vasconcelos";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"310170 Almenara";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"310180 Alpercata";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"310190 Alpinópolis";-;6;51;128;26;-;-;-;-;-;-;-;2;213
"310200 Alterosa";-;6;33;29;24;5;4;-;1;-;-;-;3;105
"315350 Alto Jequitibá";-;-;1;3;11;9;-;-;-;-;-;-;-;24
"310210 Alto Rio Doce";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"310220 Alvarenga";-;9;22;42;35;-;1;-;-;-;-;3;-;112
"310230 Alvinópolis";-;7;19;51;49;10;4;1;1;-;1;1;-;144
"310250 Amparo do Serra";-;-;2;3;2;-;-;-;-;-;-;-;-;7
"310260 Andradas";-;1;2;42;17;4;-;1;-;-;-;-;-;67
"310280 Andrelândia";-;-;-;2;1;-;-;-;-;-;-;-;-;3
"310285 Angelândia";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"310290 Antônio Carlos";-;-;3;11;4;5;-;-;-;-;-;-;-;23
"310300 Antônio Dias";-;24;44;21;6;3;-;-;-;-;1;-;-;99
"310310 Antônio Prado de Minas";-;-;-;-;2;-;-;-;-;-;-;-;2;4
"310320 Araçaí";-;38;72;14;3;1;-;2;-;-;-;-;9;139
"310330 Aracitaba";-;-;-;4;-;1;-;-;-;-;-;-;-;5
"310340 Araçuaí";-;8;56;112;69;28;3;5;4;1;10;13;18;327
"310350 Araguari";-;204;252;234;251;119;41;-;-;-;-;-;10;1111
"310360 Arantina";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"310370 Araponga";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"310400 Araxá";-;226;884;1102;1014;510;152;30;14;7;1;2;19;3961
"310410 Arceburgo";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"310420 Arcos";-;-;1;1;-;-;2;1;-;-;-;-;-;5
"310430 Areado";-;1;4;7;8;-;-;-;-;-;2;1;-;23
"310440 Argirita";-;30;25;22;22;-;-;-;-;-;-;-;-;99
"310450 Arinos";-;4;8;11;1;-;1;-;-;-;-;-;-;25
"310460 Astolfo Dutra";-;47;119;116;10;3;1;-;1;-;-;-;1;298
"310470 Ataléia";-;2;14;19;5;-;-;-;-;-;-;-;-;40
"310480 Augusto de Lima";-;38;88;67;28;10;-;-;-;-;-;-;2;233
"310490 Baependi";-;-;1;5;5;6;-;-;-;-;-;1;-;18
"310500 Baldim";-;6;46;111;77;2;-;-;-;-;-;-;-;242
"310510 Bambuí";-;8;15;15;15;4;-;2;-;-;-;-;-;59
"310520 Bandeira";-;-;2;-;4;1;-;-;-;-;-;-;-;7
"310540 Barão de Cocais";-;4;7;3;-;-;-;1;-;-;-;-;1;16
"310550 Barão de Monte Alto";-;5;4;6;-;-;-;2;-;-;-;-;-;17
"310560 Barbacena";-;8;120;373;704;368;46;5;2;-;-;2;3;1631
"310570 Barra Longa";-;1;93;40;7;-;-;-;-;-;-;-;-;141
"310590 Barroso";-;15;107;230;624;417;55;3;1;1;-;-;-;1453
"310600 Bela Vista de Minas";-;6;28;33;66;25;-;-;-;-;-;-;-;158
"310610 Belmiro Braga";-;2;1;1;2;3;-;-;-;-;-;-;-;9
"310620 Belo Horizonte";1;9065;26949;33101;28029;8942;1256;232;43;28;23;38;286;107993
"310630 Belo Oriente";-;18;199;22;2;2;-;-;-;3;-;2;-;248
"310640 Belo Vale";-;1;6;21;17;14;1;-;-;-;-;-;-;60
"310650 Berilo";-;1;3;-;-;-;-;-;-;-;-;-;-;4
"310665 Berizal";-;-;-;2;1;-;-;-;-;-;-;-;-;3
"310660 Bertópolis";-;-;4;-;1;-;-;-;-;-;-;-;-;5
"310670 Betim";-;1068;3025;4343;4756;1387;241;46;75;53;44;65;211;15314
"310690 Bicas";-;20;158;277;62;6;3;1;-;-;-;1;-;528
"310700 Biquinhas";-;8;26;10;-;1;-;-;-;-;-;-;-;45
"310710 Boa Esperança";-;3;27;67;104;28;-;-;-;-;-;-;1;230
"310730 Bocaiúva";-;81;89;42;38;50;19;-;-;-;1;1;9;330
"310740 Bom Despacho";-;1;3;8;13;4;2;-;-;-;-;-;-;31
"310750 Bom Jardim de Minas";-;1;-;2;-;-;-;-;-;-;-;-;-;3
"310760 Bom Jesus da Penha";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"310770 Bom Jesus do Amparo";-;-;2;1;-;1;-;-;-;-;-;1;-;5
"310780 Bom Jesus do Galho";-;2;23;30;4;1;-;-;-;-;-;-;-;60
"310790 Bom Repouso";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"310800 Bom Sucesso";-;-;6;21;52;3;3;-;-;-;-;1;-;86
"310825 Bonito de Minas";-;1;3;1;-;-;-;-;-;-;-;-;-;5
"310830 Borda da Mata";-;1;-;-;1;1;-;-;-;-;-;-;-;3
"310860 Brasília de Minas";-;-;27;76;49;16;2;-;-;34;7;22;9;242
"310880 Braúnas";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"310890 Brazópolis";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"310900 Brumadinho";-;546;338;213;180;88;7;3;-;-;-;-;19;1394
"310920 Buenópolis";-;-;13;1;3;4;2;2;1;1;-;-;2;29
"310925 Bugre";-;5;38;18;2;-;1;-;-;-;-;-;-;64
"310930 Buritis";-;-;2;2;3;1;-;-;1;-;-;-;-;9
"310940 Buritizeiro";-;2;17;20;10;3;-;-;-;-;-;1;-;53
"310945 Cabeceira Grande";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"310960 Cachoeira da Prata";-;36;33;28;36;1;-;-;-;-;-;-;2;136
"310970 Cachoeira de Minas";-;-;-;-;2;-;-;-;-;-;-;-;1;3
"310270 Cachoeira de Pajeú";-;5;5;7;5;-;-;-;-;-;-;2;-;24
"310980 Cachoeira Dourada";-;-;1;-;1;1;2;-;-;-;-;-;-;5
"310990 Caetanópolis";-;9;19;7;2;-;-;-;-;-;2;-;-;39
"311000 Caeté";-;1;25;269;121;10;1;1;-;-;-;-;-;428
"311010 Caiana";-;1;-;1;3;-;-;-;-;-;-;-;-;5
"311020 Cajuri";-;-;1;2;-;-;-;-;-;-;-;-;-;3
"311050 Camanducaia";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"311060 Cambuí";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"311070 Cambuquira";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"311080 Campanário";-;45;106;12;-;-;-;-;-;-;-;-;4;167
"311090 Campanha";-;-;-;2;3;3;1;1;-;-;-;-;-;10
"311100 Campestre";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"311110 Campina Verde";-;-;6;7;9;8;-;-;1;1;-;-;2;34
"311115 Campo Azul";-;-;12;8;4;8;3;1;-;-;-;-;-;36
"311120 Campo Belo";-;6;15;46;25;2;-;-;-;-;1;-;-;95
"311130 Campo do Meio";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"311140 Campo Florido";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"311150 Campos Altos";-;1;5;8;13;10;-;-;-;-;-;-;-;37
"311160 Campos Gerais";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"311190 Cana Verde";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"311170 Canaã";-;-;-;1;1;1;-;-;-;-;-;-;-;3
"311180 Canápolis";-;10;23;17;5;1;-;-;-;-;-;-;-;56
"311200 Candeias";-;-;-;9;16;19;-;-;-;-;-;-;-;44
"311205 Cantagalo";-;2;14;11;-;-;-;-;-;-;-;-;-;27
"311210 Caparaó";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"311220 Capela Nova";-;8;27;22;19;6;-;1;-;-;-;-;-;83
"311230 Capelinha";-;2;1;1;-;-;-;-;-;-;-;-;-;4
"311250 Capim Branco";-;248;57;54;61;5;-;-;-;-;1;1;16;443
"311260 Capinópolis";-;3;5;7;9;-;-;-;-;3;-;2;4;33
"311265 Capitão Andrade";-;46;21;2;1;-;-;-;-;-;-;-;1;71
"311270 Capitão Enéas";-;2;5;-;-;-;-;-;-;-;-;-;-;7
"311280 Capitólio";-;4;6;17;9;4;3;-;-;-;-;-;-;43
"311290 Caputira";-;31;49;16;9;1;-;-;-;-;-;-;-;106
"311300 Caraí";-;-;2;15;25;21;6;-;-;-;-;1;-;70
"311310 Caranaíba";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"311320 Carandaí";-;2;2;3;2;3;-;-;-;-;-;-;-;12
"311330 Carangola";-;25;81;63;12;1;-;-;-;1;1;-;2;186
"311340 Caratinga";-;8;35;11;2;1;-;-;-;1;-;-;-;58
"311350 Carbonita";-;3;1;-;3;-;-;-;-;-;-;-;-;7
"311370 Carlos Chagas";-;7;7;8;1;1;1;1;1;-;-;-;2;29
"311390 Carmo da Cachoeira";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"311400 Carmo da Mata";-;9;17;17;21;4;2;-;1;-;1;-;-;72
"311420 Carmo do Cajuru";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"311430 Carmo do Paranaíba";-;15;49;86;232;151;34;3;-;-;-;-;2;572
"311440 Carmo do Rio Claro";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"311450 Carmópolis de Minas";-;5;34;39;6;-;-;-;-;-;-;-;-;84
"311455 Carneirinho";-;5;1;-;-;-;-;-;-;-;-;-;2;8
"311460 Carrancas";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"311470 Carvalhópolis";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"311500 Cascalho Rico";-;3;1;2;3;-;-;-;-;-;-;-;-;9
"311510 Cássia";-;-;-;3;2;2;-;-;-;-;-;-;-;7
"311530 Cataguases";-;436;938;907;183;34;2;1;-;-;-;-;30;2531
"311535 Catas Altas";-;-;3;-;1;-;-;-;-;-;-;-;-;4
"311540 Catas Altas da Noruega";-;-;3;5;22;2;-;-;-;-;-;-;-;32
"311545 Catuji";-;-;-;3;-;1;-;-;-;-;-;-;-;4
"311547 Catuti";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"311550 Caxambu";-;1;4;25;33;8;4;-;-;-;-;-;-;75
"311560 Cedro do Abaeté";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"311570 Central de Minas";-;3;37;46;25;-;-;-;-;-;-;-;-;111
"311580 Centralina";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"311590 Chácara";-;4;6;9;14;5;-;-;-;-;-;-;-;38
"311610 Chapada do Norte";-;5;36;133;143;22;-;-;-;-;-;-;-;339
"311615 Chapada Gaúcha";-;5;31;23;8;-;5;-;-;-;2;-;-;74
"311620 Chiador";-;-;2;1;1;-;-;-;-;-;-;-;1;5
"311630 Cipotânea";-;-;-;-;1;-;-;-;-;-;-;-;1;2
"311640 Claraval";-;-;-;3;-;-;-;-;-;-;-;-;-;3
"311650 Claro dos Poções";-;-;32;7;4;-;-;-;-;-;-;-;-;43
"311660 Cláudio";-;1209;603;250;102;4;-;-;-;-;-;1;63;2232
"311670 Coimbra";-;2;4;1;-;4;-;-;-;-;-;-;-;11
"311680 Coluna";-;-;21;50;13;1;-;-;-;-;-;-;-;85
"311690 Comendador Gomes";-;1;-;-;2;-;-;-;1;-;-;-;-;4
"311710 Conceição da Aparecida";-;-;-;-;3;3;-;-;-;-;-;-;-;6
"311520 Conceição da Barra de Minas";-;-;-;6;5;-;-;-;-;-;-;-;-;11
"311730 Conceição das Alagoas";-;4;23;57;38;4;-;-;-;-;-;1;-;127
"311720 Conceição das Pedras";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"311750 Conceição do Mato Dentro";-;32;68;73;65;26;1;-;-;-;-;-;1;266
"311760 Conceição do Pará";-;-;4;15;24;9;-;-;-;-;-;-;-;52
"311770 Conceição do Rio Verde";-;24;34;42;62;36;2;-;-;-;-;-;3;203
"311780 Conceição dos Ouros";-;3;1;4;3;-;-;-;-;-;-;-;2;13
"311783 Cônego Marinho";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"311787 Confins";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"311790 Congonhal";-;2;17;14;16;2;-;-;-;-;-;-;-;51
"311800 Congonhas";1;54;279;474;278;119;9;-;-;-;1;1;6;1222
"311820 Conquista";-;1;-;-;1;-;-;1;-;-;-;-;-;3
"311830 Conselheiro Lafaiete";-;6;84;293;274;77;10;-;-;-;1;2;-;747
"311840 Conselheiro Pena";-;60;65;24;15;7;1;-;1;-;-;-;9;182
"311860 Contagem";-;2090;6432;8538;5576;1371;179;22;13;10;44;27;63;24365
"311870 Coqueiral";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"311880 Coração de Jesus";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"311890 Cordisburgo";-;12;49;46;-;3;-;-;-;-;-;-;-;110
"311900 Cordislândia";-;-;-;-;5;2;1;-;-;-;-;-;-;8
"311910 Corinto";-;170;541;491;274;99;6;3;5;4;-;1;17;1611
"311920 Coroaci";-;1;43;21;6;-;-;-;-;-;-;-;1;72
"311930 Coromandel";-;8;12;16;9;2;1;-;-;-;-;-;-;48
"311940 Coronel Fabriciano";-;3053;1795;355;137;41;3;5;6;6;7;13;68;5489
"311960 Coronel Pacheco";-;2;10;16;24;4;2;1;1;-;-;-;-;60
"311970 Coronel Xavier Chaves";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"311980 Córrego Danta";-;-;-;1;4;1;1;-;-;-;-;-;-;7
"311995 Córrego Fundo";-;-;-;2;-;2;-;-;-;-;-;-;-;4
"312000 Córrego Novo";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"312010 Couto de Magalhães de Minas";-;-;1;5;3;6;1;-;-;-;-;-;-;16
"312015 Crisólita";-;-;-;-;3;1;-;-;-;-;-;-;-;4
"312020 Cristais";-;-;1;1;12;1;-;-;-;-;-;-;-;15
"312030 Cristália";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"312040 Cristiano Otoni";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"312050 Cristina";-;-;-;-;3;-;-;-;-;-;-;-;-;3
"312060 Crucilândia";-;7;3;36;10;5;-;-;-;-;-;1;2;64
"312070 Cruzeiro da Fortaleza";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"312080 Cruzília";-;1;2;5;1;-;-;-;-;-;-;-;-;9
"312083 Cuparaque";-;2;8;13;2;-;-;-;-;-;-;-;-;25
"312090 Curvelo";-;445;1579;983;701;172;22;8;11;11;15;26;59;4032
"312100 Datas";-;1;4;4;5;1;-;-;-;-;-;-;-;15
"312110 Delfim Moreira";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"312120 Delfinópolis";-;23;46;26;15;-;-;1;-;-;-;-;-;111
"312125 Delta";-;25;13;6;2;3;-;-;-;-;-;-;1;50
"312130 Descoberto";-;6;43;3;-;-;-;-;-;-;-;-;-;52
"312140 Desterro de Entre Rios";-;1;2;2;7;1;-;-;-;-;-;-;-;13
"312150 Desterro do Melo";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"312160 Diamantina";-;4;100;248;219;83;28;3;2;-;2;1;4;694
"312180 Dionísio";-;3;7;1;-;-;-;-;-;-;-;-;-;11
"312190 Divinésia";-;72;75;39;46;8;-;-;-;-;-;-;2;242
"312200 Divino";-;21;43;38;4;-;-;-;-;-;-;-;-;106
"312210 Divino das Laranjeiras";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"312230 Divinópolis";-;315;1076;1665;1462;365;16;4;5;5;5;3;9;4930
"312235 Divisa Alegre";-;-;5;4;10;-;-;-;-;-;-;-;-;19
"312240 Divisa Nova";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"312245 Divisópolis";-;-;19;38;-;1;-;-;-;-;-;-;-;58
"312247 Dom Bosco";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"312250 Dom Cavati";-;2;1;1;-;-;-;-;-;-;-;-;-;4
"312260 Dom Joaquim";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"312270 Dom Silvério";-;2;18;36;27;4;1;-;-;-;-;-;1;89
"312290 Dona Eusébia";-;11;73;106;78;2;-;-;-;-;-;-;1;271
"312300 Dores de Campos";-;1;5;4;14;11;-;-;-;-;-;-;-;35
"312320 Dores do Indaiá";-;3;11;15;4;2;-;1;-;-;-;-;-;36
"312330 Dores do Turvo";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"312350 Douradoquara";-;-;1;2;5;-;-;-;-;-;-;-;-;8
"312352 Durandé";-;-;1;6;3;1;-;-;-;-;-;-;-;11
"312360 Elói Mendes";-;1;2;8;15;13;5;1;1;1;-;-;-;47
"312380 Engenheiro Navarro";-;7;3;4;-;-;-;-;-;-;-;-;-;14
"312385 Entre Folhas";-;17;21;1;-;-;-;-;-;-;-;-;-;39
"312390 Entre Rios de Minas";-;-;2;2;5;-;-;-;-;-;-;-;-;9
