DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2020
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"412460 São Carlos do Ivaí";130;-;-;-;-;130
"412470 São Jerônimo da Serra";20;-;2;-;-;22
"412480 São João";136;4;-;-;-;140
"412490 São João do Caiuá";437;-;4;-;-;441
"412500 São João do Ivaí";281;-;1;-;-;282
"412520 São Jorge d'Oeste";19;-;-;-;-;19
"412530 São Jorge do Ivaí";283;-;4;-;-;287
"412535 São Jorge do Patrocínio";305;-;-;-;-;305
"412545 São José das Palmeiras";3;-;-;-;-;3
"412550 São José dos Pinhais";1;-;-;-;-;1
"412555 São Manoel do Paraná";49;-;7;-;-;56
"412570 São Miguel do Iguaçu";31;-;-;-;-;31
"412575 São Pedro do Iguaçu";255;-;1;-;-;256
"412580 São Pedro do Ivaí";209;1;15;-;-;225
"412590 São Pedro do Paraná";121;1;-;-;-;122
"412600 São Sebastião da Amoreira";162;-;4;-;-;166
"412610 São Tomé";121;-;7;-;-;128
"412620 Sapopema";8;-;1;-;-;9
"412625 Sarandi";5751;3;94;-;-;5848
"412627 Saudade do Iguaçu";6;-;-;-;-;6
"412630 Sengés";150;-;2;-;-;152
"412635 Serranópolis do Iguaçu";189;-;3;-;-;192
"412640 Sertaneja";345;1;23;-;-;369
"412650 Sertanópolis";1306;-;8;-;-;1314
"412660 Siqueira Campos";4;-;-;-;-;4
"412665 Sulina";1;-;-;-;-;1
"412667 Tamarana";263;2;2;-;-;267
"412670 Tamboara";316;-;-;-;-;316
"412680 Tapejara";1375;2;6;-;-;1383
"412690 Tapira";62;-;-;-;-;62
"412710 Telêmaco Borba";32;7;4;-;-;43
"412720 Terra Boa";1480;-;6;-;-;1486
"412730 Terra Rica";795;-;1;-;-;796
"412740 Terra Roxa";215;-;1;-;-;216
"412750 Tibagi";36;-;1;-;-;37
"412770 Toledo";4690;12;13;-;-;4715
"412780 Tomazina";13;-;-;-;-;13
"412785 Três Barras do Paraná";11;-;-;-;-;11
"412790 Tuneiras do Oeste";313;-;7;-;-;320
"412795 Tupãssi";574;-;6;-;-;580
"412796 Turvo";1;-;-;-;-;1
"412800 Ubiratã";1163;3;1;-;-;1167
"412810 Umuarama";6080;1;2;-;-;6083
"412830 Uniflor";110;-;5;-;-;115
"412840 Uraí";186;2;1;-;-;189
"412855 Vera Cruz do Oeste";222;1;1;-;-;224
"412860 Verê";10;2;-;-;-;12
"412850 Wenceslau Braz";1;-;-;-;-;1
"412880 Xambrê";363;-;4;-;-;367
"420010 Abelardo Luz";18;-;-;-;-;18
"420050 Águas de Chapecó";25;-;-;-;-;25
"420080 Anchieta";9;-;-;-;-;9
"420130 Araquari";9;-;-;-;-;9
"420200 Balneário Camboriú";206;3;10;-;2;221
"421280 Balneário Piçarras";2;-;-;-;-;2
"420210 Barra Velha";1;-;-;-;-;1
"420240 Blumenau";6;-;-;-;-;6
"420253 Bom Jesus";1;-;-;-;-;1
"420245 Bombinhas";140;-;-;-;-;140
"420290 Brusque";31;-;-;-;-;31
"420310 Caibi";29;-;-;-;-;29
"420320 Camboriú";25;-;-;-;-;25
"420350 Campo Erê";4;-;-;-;-;4
"420420 Chapecó";142;-;-;-;-;142
"420435 Cordilheira Alta";1;-;-;-;-;1
"420440 Coronel Freitas";85;-;-;-;-;85
"420460 Criciúma";1;-;-;-;-;1
"420470 Cunha Porã";8;-;-;-;-;8
"420500 Dionísio Cerqueira";10;-;-;-;-;10
"420517 Entre Rios";2;-;-;-;-;2
"420540 Florianópolis";36;4;2;-;1;43
"420543 Formosa do Sul";45;-;-;-;-;45
"420580 Garuva";2;-;-;-;-;2
"420590 Gaspar";1;-;-;-;-;1
"420640 Guaraciaba";1;-;-;-;-;1
"420660 Guarujá do Sul";1;-;-;-;-;1
"420730 Imbituba";-;-;1;-;-;1
"420768 Ipuaçu";14;-;-;-;-;14
"420780 Irani";1;-;-;-;-;1
"420785 Irati";5;-;-;-;-;5
"420820 Itajaí";194;-;1;-;-;195
"420830 Itapema";66;1;2;-;-;69
"420840 Itapiranga";5;-;-;-;-;5
"420845 Itapoá";2;-;-;-;-;2
"420880 Jaguaruna";1;-;-;-;-;1
"420890 Jaraguá do Sul";3;-;-;-;-;3
"420910 Joinville";8715;-;3;-;-;8718
"421050 Maravilha";123;-;-;-;-;123
"421060 Massaranduba";1;-;-;-;-;1
"421100 Mondaí";16;-;-;-;-;16
"421130 Navegantes";262;-;1;-;-;263
"421140 Nova Erechim";4;-;-;-;-;4
"421145 Nova Itaberaba";3;-;-;-;-;3
"421200 Palma Sola";12;-;-;-;-;12
"421210 Palmitos";22;-;-;-;-;22
"421250 Penha";7;-;-;-;-;7
"421290 Pinhalzinho";18;-;-;-;-;18
"421350 Porto Belo";6;1;-;-;-;7
"421360 Porto União";1;-;-;-;-;1
"421380 Praia Grande";1;-;-;-;-;1
"421507 Riqueza";5;-;-;-;-;5
"421568 Santa Terezinha do Progresso";1;-;-;-;-;1
"421580 São Bento do Sul";-;1;-;-;-;1
"421600 São Carlos";114;-;-;-;-;114
"421620 São Francisco do Sul";12;-;-;-;-;12
"421660 São José";8;-;-;-;-;8
"421670 São José do Cedro";21;-;1;-;-;22
"421690 São Lourenço do Oeste";1;-;-;-;-;1
"421720 São Miguel do Oeste";134;4;-;-;-;138
"421730 Saudades";3;-;-;-;-;3
"421800 Tijucas";251;1;-;-;-;252
"421950 Xanxerê";5;-;-;-;-;5
"421970 Xaxim";15;-;-;-;-;15
"420000 Município ignorado - SC";1;-;-;-;-;1
"430020 Ajuricaba";6;-;-;-;-;6
"430040 Alegrete";1;-;-;-;-;1
"430215 Boa Vista das Missões";27;-;-;-;-;27
"430237 Bom Progresso";35;1;-;-;-;36
"430340 Caiçara";1;-;-;-;-;1
"430400 Campo Novo";7;-;-;-;-;7
"430430 Cândido Godói";13;-;-;-;-;13
"430440 Canela";1;-;-;-;-;1
"430460 Canoas";69;2;-;-;-;71
"430463 Capão da Canoa";1;-;-;-;-;1
"430470 Carazinho";1;-;-;-;-;1
"430510 Caxias do Sul";1;-;-;-;-;1
"430520 Cerro Largo";191;-;-;-;-;191
"430580 Constantina";269;-;-;-;-;269
"430590 Coronel Bicaco";255;-;-;-;-;255
"430600 Crissiumal";11;-;-;-;-;11
"430610 Cruz Alta";12;-;-;-;-;12
"430635 Dezesseis de Novembro";1;-;-;-;-;1
"430642 Dois Irmãos das Missões";1;-;-;-;-;1
"430660 Dom Pedrito";3;-;-;-;-;3
"430690 Encruzilhada do Sul";2;-;-;-;-;2
"430695 Entre Rios do Sul";1;-;-;-;-;1
"430693 Entre-Ijuís";9;-;-;-;-;9
"430745 Esperança do Sul";11;-;-;-;-;11
"430750 Espumoso";7;3;-;-;-;10
"430760 Estância Velha";32;-;-;-;-;32
"430770 Esteio";5;-;-;-;-;5
"430783 Eugênio de Castro";1;-;-;-;-;1
"430850 Frederico Westphalen";6;-;-;-;-;6
"430900 Giruá";16;-;-;-;-;16
"430910 Gramado";1;-;-;-;-;1
"430920 Gravataí";1;-;-;-;-;1
"430950 Guarani das Missões";5;-;-;-;-;5
"430960 Horizontina";10;-;-;-;-;10
"430970 Humaitá";4;-;-;-;-;4
"431000 Ibirubá";17;-;-;-;-;17
"431020 Ijuí";89;-;-;-;-;89
"431080 Ivoti";1;-;-;-;-;1
"431100 Jaguarão";1;-;-;-;-;1
"431115 Jóia";2;-;-;-;-;2
"431160 Liberato Salzano";34;-;-;-;-;34
"431180 Marau";1;-;-;-;-;1
"431215 Mato Leitão";1;-;-;-;-;1
"431230 Miraguaí";15;-;-;-;-;15
"431240 Montenegro";1;-;-;-;-;1
"431265 Não-Me-Toque";1;-;-;-;-;1
"431306 Nova Hartz";-;2;-;-;-;2
"431337 Nova Santa Rita";1;-;-;-;-;1
"431349 Novo Barreiro";6;-;-;-;-;6
"431340 Novo Hamburgo";7;-;-;-;-;7
"431342 Novo Machado";1;-;-;-;-;1
"431370 Palmeira das Missões";2;-;-;-;-;2
"431380 Palmitinho";141;-;-;-;-;141
"431390 Panambi";22;-;-;-;-;22
"431410 Passo Fundo";2;-;-;-;-;2
"431430 Pejuçara";1;-;-;-;-;1
"431440 Pelotas";1;-;-;-;-;1
"431490 Porto Alegre";10;-;-;-;-;10
"431507 Porto Vera Cruz";7;-;-;-;-;7
"431535 Quinze de Novembro";1;-;-;-;-;1
"431560 Rio Grande";1;-;-;-;-;1
"431595 Rolador";1;-;-;-;-;1
"431643 Saldanha Marinho";1;-;-;-;-;1
"431647 Salvador das Missões";7;-;-;-;-;7
"431710 Sant'Ana do Livramento";3;-;-;-;-;3
"431670 Santa Bárbara do Sul";1;-;-;-;-;1
"431680 Santa Cruz do Sul";1;-;-;-;-;1
"431690 Santa Maria";232;-;-;-;-;232
"431695 Santa Maria do Herval";2;-;-;-;-;2
"431720 Santa Rosa";216;-;-;-;-;216
"431750 Santo Ângelo";421;-;-;-;-;421
"431760 Santo Antônio da Patrulha";2;-;-;-;-;2
"431780 Santo Augusto";38;-;-;-;-;38
"431790 Santo Cristo";281;1;-;-;-;282
"431810 São Francisco de Assis";1;-;-;-;-;1
"431830 São Gabriel";2;-;-;-;-;2
"431840 São Jerônimo";1;-;-;-;-;1
"431849 São José do Inhacorá";1;-;-;-;-;1
"431870 São Leopoldo";1;-;-;-;-;1
"431890 São Luiz Gonzaga";6;-;-;-;-;6
"431912 São Martinho da Serra";1;-;-;-;-;1
"431930 São Paulo das Missões";5;-;-;-;-;5
"431937 São Pedro do Butiá";4;-;-;-;-;4
"431973 São Valério do Sul";1;-;-;-;-;1
"432000 Sapucaia do Sul";4;-;-;-;-;4
"432010 Sarandi";27;1;-;-;-;28
"432020 Seberi";1;-;-;-;-;1
"432023 Sede Nova";1;-;-;-;-;1
"432030 Selbach";3;-;-;-;-;3
"432070 Sobradinho";1;-;-;-;-;1
"432132 Taquaruçu do Sul";55;-;-;-;-;55
"432140 Tenente Portela";11;-;-;-;-;11
"432147 Tiradentes do Sul";2;-;-;-;-;2
"432160 Tramandaí";1;-;-;-;-;1
"432180 Três de Maio";17;-;-;-;-;17
"432190 Três Passos";431;-;-;-;-;431
"432210 Tucunduva";3;-;-;-;-;3
"432220 Tupanciretã";2;-;-;-;-;2
"432230 Tuparendi";9;-;-;-;-;9
"432234 Ubiretama";4;-;-;-;-;4
"432260 Venâncio Aires";165;-;-;-;-;165
"432300 Viamão";31;2;-;-;-;33
"432310 Vicente Dutra";1;-;-;-;-;1
"432370 Vista Gaúcha";1;-;-;-;-;1
"500020 Água Clara";7;-;-;-;-;7
"500025 Alcinópolis";206;-;-;-;-;206
"500060 Amambai";1364;-;26;-;-;1390
"500070 Anastácio";123;-;-;-;-;123
"500080 Anaurilândia";33;-;1;-;-;34
"500085 Angélica";47;-;-;-;-;47
"500090 Antônio João";309;1;-;-;-;310
"500100 Aparecida do Taboado";18;-;1;-;-;19
"500110 Aquidauana";266;-;-;-;-;266
"500124 Aral Moreira";138;-;1;-;-;139
"500150 Bandeirantes";19;-;-;-;-;19
"500190 Bataguassu";7;-;-;-;-;7
"500200 Batayporã";47;-;-;-;-;47
"500210 Bela Vista";86;-;1;-;-;87
"500215 Bodoquena";26;-;-;-;-;26
"500220 Bonito";482;1;51;-;-;534
"500230 Brasilândia";451;-;2;-;-;453
"500240 Caarapó";781;2;-;-;-;783
"500260 Camapuã";8;-;-;-;-;8
"500270 Campo Grande";11873;1;234;-;1;12109
"500280 Caracol";171;-;-;-;-;171
"500290 Cassilândia";417;-;3;-;-;420
"500295 Chapadão do Sul";910;-;11;-;-;921
"500315 Coronel Sapucaia";125;-;-;-;-;125
"500320 Corumbá";2126;1;61;-;-;2188
"500325 Costa Rica";265;-;38;-;-;303
"500330 Coxim";333;-;64;-;-;397
"500345 Deodápolis";430;-;-;-;1;431
"500348 Dois Irmãos do Buriti";10;-;-;-;-;10
"500350 Douradina";64;-;-;-;-;64
"500370 Dourados";1215;-;2;-;-;1217
"500375 Eldorado";212;-;-;-;-;212
"500380 Fátima do Sul";330;-;8;-;-;338
"500390 Figueirão";2;-;-;-;-;2
"500400 Glória de Dourados";529;-;-;-;-;529
"500410 Guia Lopes da Laguna";27;4;-;-;-;31
"500430 Iguatemi";272;-;2;-;-;274
"500440 Inocência";32;-;-;-;-;32
"500450 Itaporã";10;-;-;-;-;10
"500460 Itaquiraí";313;-;-;-;-;313
"500470 Ivinhema";277;-;30;-;-;307
"500480 Japorã";120;3;-;-;-;123
"500490 Jaraguari";34;-;-;-;-;34
"500500 Jardim";308;-;15;-;-;323
"500510 Jateí";33;-;-;-;-;33
"500515 Juti";84;1;-;-;-;85
"500520 Ladário";90;-;1;-;-;91
"500525 Laguna Carapã";80;1;-;-;-;81
"500540 Maracaju";10;-;2;-;-;12
"500560 Miranda";183;-;-;-;-;183
"500568 Mundo Novo";31;-;2;-;-;33
"500570 Naviraí";365;-;6;-;-;371
"500580 Nioaque";36;-;6;-;-;42
"500600 Nova Alvorada do Sul";11;-;-;-;-;11
"500620 Nova Andradina";191;2;1;-;-;194
"500625 Novo Horizonte do Sul";222;-;1;-;-;223
"500627 Paraíso das Águas";107;-;-;-;-;107
"500630 Paranaíba";15;-;-;-;-;15
"500635 Paranhos";144;-;-;-;-;144
"500640 Pedro Gomes";335;1;1;-;-;337
"500660 Ponta Porã";107;-;-;-;-;107
"500690 Porto Murtinho";139;1;2;-;-;142
"500710 Ribas do Rio Pardo";198;-;1;-;-;199
"500720 Rio Brilhante";4;-;-;-;-;4
"500730 Rio Negro";3;-;-;-;-;3
"500740 Rio Verde de Mato Grosso";238;1;138;-;-;377
"500750 Rochedo";9;-;-;-;-;9
"500755 Santa Rita do Pardo";21;-;-;-;-;21
"500769 São Gabriel do Oeste";420;-;1;-;-;421
"500780 Selvíria";4;-;-;-;-;4
"500770 Sete Quedas";17;-;3;-;-;20
"500790 Sidrolândia";462;-;5;-;-;467
"500793 Sonora";352;-;-;-;-;352
"500795 Tacuru";205;-;-;-;-;205
"500797 Taquarussu";18;-;-;-;-;18
"500800 Terenos";97;-;1;-;-;98
"500830 Três Lagoas";2890;-;3;-;-;2893
"500840 Vicentina";232;-;1;-;-;233
"510010 Acorizal";1;-;-;-;-;1
"510020 Água Boa";17;-;-;-;-;17
"510025 Alta Floresta";817;-;-;-;-;817
"510030 Alto Araguaia";19;-;-;-;-;19
"510040 Alto Garças";98;2;-;-;-;100
"510050 Alto Paraguai";2;1;-;-;-;3
"510060 Alto Taquari";30;-;-;-;-;30
"510080 Apiacás";2;-;-;-;-;2
"510100 Araguaiana";68;-;-;-;-;68
"510120 Araguainha";5;-;-;-;-;5
"510125 Araputanga";125;-;-;-;-;125
"510130 Arenápolis";94;-;1;-;-;95
"510140 Aripuanã";92;-;-;-;-;92
"510160 Barão de Melgaço";3;-;-;-;-;3
"510170 Barra do Bugres";198;-;-;-;-;198
"510180 Barra do Garças";38;1;-;-;-;39
"510185 Bom Jesus do Araguaia";10;-;-;-;1;11
"510190 Brasnorte";189;-;-;-;-;189
"510250 Cáceres";931;-;-;-;-;931
"510260 Campinápolis";37;-;-;-;-;37
"510263 Campo Novo do Parecis";941;-;4;-;-;945
"510267 Campo Verde";875;-;1;-;1;877
"510268 Campos de Júlio";307;-;1;-;-;308
"510269 Canabrava do Norte";7;-;-;-;-;7
"510270 Canarana";12;-;-;-;-;12
"510279 Carlinda";111;-;-;-;-;111
"510285 Castanheira";37;-;-;-;-;37
"510300 Chapada dos Guimarães";109;1;-;-;-;110
"510305 Cláudia";300;-;-;-;-;300
"510310 Cocalinho";24;-;-;-;-;24
"510320 Colíder";207;-;-;-;-;207
"510325 Colniza";358;1;1;-;-;360
"510330 Comodoro";467;-;-;-;-;467
"510335 Confresa";242;2;-;-;-;244
"510336 Conquista D'Oeste";18;1;-;-;-;19
"510337 Cotriguaçu";104;-;-;-;-;104
"510340 Cuiabá";765;1;3;-;-;769
"510343 Curvelândia";23;-;-;-;-;23
"510345 Denise";2;-;-;-;-;2
"510350 Diamantino";127;61;-;-;-;188
"510360 Dom Aquino";20;-;-;-;-;20
"510370 Feliz Natal";29;-;-;-;-;29
"510380 Figueirópolis D'Oeste";23;-;-;-;-;23
"510385 Gaúcha do Norte";69;-;-;-;-;69
"510390 General Carneiro";10;-;-;-;-;10
"510410 Guarantã do Norte";165;-;-;-;-;165
"510420 Guiratinga";10;-;-;-;-;10
"510450 Indiavaí";17;-;-;-;-;17
"510452 Ipiranga do Norte";332;-;1;-;-;333
"510454 Itanhangá";240;-;-;-;-;240
"510455 Itaúba";23;-;-;-;-;23
"510460 Itiquira";8;-;-;-;-;8
"510480 Jaciara";106;-;-;-;-;106
"510490 Jangada";3;-;-;-;-;3
"510500 Jauru";10;-;-;-;-;10
"510510 Juara";495;1;-;-;-;496
"510515 Juína";206;2;-;-;-;208
"510517 Juruena";6;-;-;-;-;6
"510520 Juscimeira";48;-;-;-;-;48
"510523 Lambari D'Oeste";51;-;-;-;-;51
"510525 Lucas do Rio Verde";1381;8;2;-;-;1391
"510558 Marcelândia";59;5;-;-;-;64
"510560 Matupá";153;-;-;-;-;153
"510562 Mirassol d'Oeste";115;-;-;-;-;115
"510590 Nobres";15;-;-;-;-;15
"510600 Nortelândia";4;-;-;-;-;4
"510610 Nossa Senhora do Livramento";2;-;-;-;-;2
"510615 Nova Bandeirantes";59;-;-;-;-;59
"510620 Nova Brasilândia";2;-;-;-;-;2
"510621 Nova Canaã do Norte";202;21;-;-;-;223
"510880 Nova Guarita";30;-;-;-;-;30
"510618 Nova Lacerda";61;-;-;-;-;61
"510885 Nova Marilândia";20;-;-;-;-;20
"510890 Nova Maringá";171;-;-;-;-;171
"510895 Nova Monte Verde";21;-;-;-;-;21
"510622 Nova Mutum";366;1;-;-;-;367
"510617 Nova Nazaré";3;-;-;-;-;3
"510623 Nova Olímpia";67;-;-;-;-;67
"510619 Nova Santa Helena";17;-;-;-;-;17
"510624 Nova Ubiratã";8;-;-;-;-;8
"510625 Nova Xavantina";39;-;-;-;-;39
"510627 Novo Horizonte do Norte";25;2;-;-;-;27
"510626 Novo Mundo";142;-;1;-;-;143
"510628 Novo São Joaquim";17;-;-;-;-;17
"510629 Paranaíta";87;-;-;-;-;87
"510630 Paranatinga";90;1;-;-;-;91
"510637 Pedra Preta";48;1;-;-;-;49
"510642 Peixoto de Azevedo";525;-;-;-;-;525
"510645 Planalto da Serra";240;2;-;-;-;242
"510650 Poconé";58;1;-;-;-;59
"510665 Pontal do Araguaia";13;-;-;-;-;13
"510670 Ponte Branca";5;-;-;-;-;5
"510675 Pontes e Lacerda";273;3;-;-;-;276
"510677 Porto Alegre do Norte";6;-;-;-;-;6
"510680 Porto dos Gaúchos";32;2;-;-;-;34
"510682 Porto Esperidião";140;-;-;-;-;140
"510685 Porto Estrela";15;-;-;-;-;15
"510700 Poxoréo";26;-;-;-;-;26
"510704 Primavera do Leste";718;6;10;-;-;734
"510706 Querência";28;-;-;-;-;28
"510715 Reserva do Cabaçal";89;-;-;-;-;89
"510718 Ribeirão Cascalheira";6;-;-;-;-;6
"510719 Ribeirãozinho";132;-;3;-;-;135
"510720 Rio Branco";31;-;-;-;-;31
"510757 Rondolândia";1;-;-;-;-;1
"510760 Rondonópolis";759;-;1;-;-;760
"510770 Rosário Oeste";1;-;-;-;-;1
"510775 Salto do Céu";6;-;-;-;-;6
"510724 Santa Carmem";112;-;-;-;-;112
"510774 Santa Cruz do Xingu";13;-;-;-;-;13
"510776 Santa Rita do Trivelato";75;1;-;-;-;76
"510726 Santo Afonso";1;-;-;-;-;1
"510779 Santo Antônio do Leste";88;1;-;-;-;89
"510780 Santo Antônio do Leverger";5;-;-;-;-;5
"510785 São Félix do Araguaia";5;-;-;-;-;5
"510729 São José do Povo";19;-;-;-;-;19
"510730 São José do Rio Claro";161;-;-;-;-;161
"510735 São José do Xingu";13;1;-;-;-;14
"510710 São José dos Quatro Marcos";52;-;-;-;-;52
"510740 São Pedro da Cipa";16;-;-;-;-;16
"510787 Sapezal";208;-;-;-;-;208
"510790 Sinop";6115;1;4;-;-;6120
"510792 Sorriso";1433;-;1;-;-;1434
"510794 Tabaporã";198;-;-;-;-;198
"510795 Tangará da Serra";1376;1;17;-;-;1394
"510800 Tapurah";423;-;6;-;-;429
"510805 Terra Nova do Norte";58;3;-;-;-;61
"510810 Tesouro";25;-;-;-;-;25
"510820 Torixoréu";44;1;-;-;-;45
"510830 União do Sul";38;-;-;-;-;38
"510835 Vale de São Domingos";5;-;-;-;-;5
"510840 Várzea Grande";261;-;-;-;-;261
"510850 Vera";215;-;-;-;-;215
"510550 Vila Bela da Santíssima Trindade";31;-;-;-;-;31
"510860 Vila Rica";8;-;-;-;-;8
"520005 Abadia de Goiás";9;-;-;-;-;9
"520010 Abadiânia";130;4;-;-;-;134
"520015 Adelândia";20;-;1;-;-;21
"520025 Águas Lindas de Goiás";280;-;-;-;-;280
"520030 Alexânia";238;-;-;-;-;238
"520050 Aloândia";9;2;-;-;-;11
"520055 Alto Horizonte";1;-;-;-;-;1
"520060 Alto Paraíso de Goiás";52;1;-;-;-;53
"520080 Alvorada do Norte";34;-;-;-;-;34
"520082 Amaralina";2;-;-;-;-;2
"520085 Americano do Brasil";1;-;-;-;-;1
"520090 Amorinópolis";24;-;-;-;-;24
"520110 Anápolis";4606;3;51;-;-;4660
"520120 Anhanguera";1;-;-;-;-;1
"520130 Anicuns";35;-;-;-;-;35
"520140 Aparecida de Goiânia";9076;-;1;-;-;9077
"520145 Aparecida do Rio Doce";1;-;-;-;-;1
"520150 Aporé";41;-;-;-;-;41
"520160 Araçu";5;-;-;-;-;5
"520170 Aragarças";7;-;-;-;-;7
"520180 Aragoiânia";2;-;-;-;-;2
"520215 Araguapaz";20;-;-;-;-;20
"520250 Aruanã";1;-;-;-;-;1
"520260 Aurilândia";4;-;-;-;-;4
"520280 Avelinópolis";1;-;1;-;-;2
"520310 Baliza";27;-;-;-;-;27
"520320 Barro Alto";22;-;-;-;-;22
"520330 Bela Vista de Goiás";29;-;-;-;-;29
"520340 Bom Jardim de Goiás";93;-;-;-;-;93
"520350 Bom Jesus de Goiás";152;-;-;-;-;152
"520355 Bonfinópolis";1;-;-;-;-;1
"520357 Bonópolis";6;-;-;-;-;6
"520360 Brazabrantes";3;1;1;-;-;5
"520380 Britânia";5;-;-;-;-;5
"520390 Buriti Alegre";33;-;-;-;-;33
"520396 Buritinópolis";12;-;-;-;-;12
"520400 Cabeceiras";73;-;-;-;-;73
"520410 Cachoeira Alta";10;-;-;-;-;10
"520425 Cachoeira Dourada";3;-;-;-;-;3
"520430 Caçu";240;-;-;-;-;240
"520440 Caiapônia";115;-;-;-;-;115
"520450 Caldas Novas";16;-;-;-;-;16
"520455 Caldazinha";2;-;-;-;-;2
"520460 Campestre de Goiás";70;-;-;-;-;70
"520465 Campinaçu";1;2;-;-;-;3
"520470 Campinorte";24;-;-;-;-;24
"520480 Campo Alegre de Goiás";1;-;-;-;-;1
"520485 Campo Limpo de Goiás";18;-;-;-;-;18
"520495 Campos Verdes";4;-;-;-;-;4
"520500 Carmo do Rio Verde";5;-;-;-;-;5
"520505 Castelândia";11;-;-;-;-;11
"520510 Catalão";311;1;-;-;-;312
"520530 Cavalcante";10;-;-;-;-;10
"520540 Ceres";191;-;-;-;-;191
"520547 Chapadão do Céu";26;-;-;-;-;26
"520549 Cidade Ocidental";1191;1;-;-;-;1192
"520551 Cocalzinho de Goiás";34;-;-;-;-;34
"520570 Córrego do Ouro";1;-;-;-;-;1
"520580 Corumbá de Goiás";9;-;-;-;-;9
"520590 Corumbaíba";182;-;-;-;-;182
"520620 Cristalina";295;-;-;-;-;295
"520630 Cristianópolis";86;-;-;-;-;86
"520640 Crixás";192;-;-;-;-;192
"520660 Cumari";2;-;-;-;-;2
"520670 Damianópolis";26;-;-;-;-;26
"520680 Damolândia";5;-;-;-;-;5
"520690 Davinópolis";3;-;-;-;-;3
"520830 Divinópolis de Goiás";3;-;-;-;-;3
"520725 Doverlândia";30;-;-;-;-;30
"520735 Edealina";2;-;-;-;-;2
"520740 Edéia";235;1;2;-;-;238
"520760 Fazenda Nova";1;-;-;-;-;1
"520780 Firminópolis";23;-;-;-;-;23
"520790 Flores de Goiás";24;-;-;-;-;24
"520800 Formosa";81;-;-;-;-;81
"520810 Formoso";1;-;-;-;-;1
"520815 Gameleira de Goiás";5;-;-;-;-;5
"520840 Goianápolis";17;-;-;-;-;17
"520850 Goiandira";4;-;-;-;-;4
"520860 Goianésia";721;-;-;-;-;721
"520870 Goiânia";9307;2;38;-;-;9347
"520880 Goianira";347;-;-;-;-;347
"520890 Goiás";4;-;-;-;-;4
"520910 Goiatuba";693;1;7;-;-;701
"520915 Gouvelândia";4;-;-;-;-;4
"520920 Guapó";5;-;-;-;-;5
"520929 Guaraíta";9;-;-;-;-;9
"520940 Guarani de Goiás";4;-;-;-;-;4
"520945 Guarinos";4;-;-;-;-;4
"520970 Hidrolândia";181;1;7;-;-;189
"520980 Hidrolina";1;-;-;-;-;1
"520990 Iaciara";10;-;-;-;-;10
"520993 Inaciolândia";5;-;-;-;-;5
"520995 Indiara";48;-;-;-;-;48
"521000 Inhumas";99;-;-;-;-;99
"521010 Ipameri";38;-;-;-;-;38
"521015 Ipiranga de Goiás";6;-;-;-;-;6
"521020 Iporá";107;-;-;-;-;107
"521030 Israelândia";3;-;-;-;-;3
"521040 Itaberaí";64;-;-;-;-;64
"521056 Itaguari";1;-;-;-;-;1
"521060 Itaguaru";30;-;-;-;-;30
"521080 Itajá";117;1;-;-;-;118
"521090 Itapaci";272;-;-;-;-;272
"521100 Itapirapuã";23;-;-;-;-;23
"521120 Itapuranga";3;-;-;-;-;3
"521130 Itarumã";171;-;-;-;-;171
"521140 Itauçu";5;-;-;-;-;5
"521150 Itumbiara";3;-;-;-;-;3
"521170 Jandaia";11;-;-;-;-;11
"521180 Jaraguá";52;-;-;-;-;52
"521190 Jataí";569;-;-;-;-;569
"521205 Jesúpolis";3;-;-;-;-;3
"521210 Joviânia";13;-;-;-;-;13
"521220 Jussara";96;1;-;-;-;97
"521225 Lagoa Santa";105;-;-;-;-;105
"521230 Leopoldo de Bulhões";13;-;-;-;-;13
"521250 Luziânia";411;7;-;-;-;418
"521260 Mairipotaba";3;-;-;-;-;3
"521270 Mambaí";309;-;-;-;-;309
"521280 Mara Rosa";40;-;-;-;-;40
"521290 Marzagão";4;-;-;-;-;4
"521295 Matrinchã";2;-;-;-;-;2
"521300 Maurilândia";19;-;-;-;-;19
"521305 Mimoso de Goiás";33;-;-;-;-;33
"521308 Minaçu";22;-;-;-;-;22
"521310 Mineiros";896;-;-;-;-;896
"521350 Monte Alegre de Goiás";3;-;-;-;-;3
"521370 Montes Claros de Goiás";348;-;4;-;-;352
"521375 Montividiu";28;-;-;-;-;28
"521380 Morrinhos";848;-;-;-;-;848
"521385 Morro Agudo de Goiás";28;-;-;-;-;28
"521390 Mossâmedes";3;-;-;-;-;3
"521400 Mozarlândia";61;-;-;-;-;61
"521405 Mundo Novo";19;-;-;-;-;19
"521410 Mutunópolis";3;-;-;-;-;3
"521440 Nazário";1;-;-;-;-;1
"521450 Nerópolis";39;-;-;-;-;39
"521460 Niquelândia";27;-;-;-;-;27
"521470 Nova América";3;1;-;-;-;4
"521480 Nova Aurora";1;-;-;-;-;1
"521483 Nova Crixás";15;-;-;-;-;15
"521486 Nova Glória";23;-;-;-;-;23
"521487 Nova Iguaçu de Goiás";6;-;-;-;-;6
"521490 Nova Roma";2;-;-;-;-;2
"521500 Nova Veneza";29;1;-;-;-;30
"521520 Novo Brasil";1;-;-;-;-;1
