DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2019
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"500600 Nova Alvorada do Sul";23;-;-;-;-;23
"500620 Nova Andradina";410;-;2;-;-;412
"500625 Novo Horizonte do Sul";50;-;-;-;-;50
"500627 Paraíso das Águas";57;-;-;-;-;57
"500630 Paranaíba";27;-;1;-;-;28
"500635 Paranhos";3;-;-;-;-;3
"500640 Pedro Gomes";191;-;3;-;-;194
"500660 Ponta Porã";38;-;-;-;-;38
"500690 Porto Murtinho";79;-;3;-;-;82
"500710 Ribas do Rio Pardo";91;-;1;-;-;92
"500720 Rio Brilhante";3;-;-;-;-;3
"500730 Rio Negro";2;-;-;-;-;2
"500740 Rio Verde de Mato Grosso";137;-;45;-;-;182
"500750 Rochedo";7;-;-;-;-;7
"500755 Santa Rita do Pardo";9;-;-;-;-;9
"500769 São Gabriel do Oeste";252;-;2;-;-;254
"500780 Selvíria";14;-;7;-;-;21
"500770 Sete Quedas";13;-;-;-;-;13
"500790 Sidrolândia";1254;1;12;1;-;1268
"500793 Sonora";372;-;1;-;-;373
"500795 Tacuru";79;-;-;-;-;79
"500797 Taquarussu";33;-;-;-;-;33
"500800 Terenos";63;1;-;-;-;64
"500830 Três Lagoas";3806;-;5;-;-;3811
"500840 Vicentina";181;1;-;-;-;182
"510020 Água Boa";85;-;-;-;-;85
"510025 Alta Floresta";126;-;-;-;-;126
"510030 Alto Araguaia";190;-;-;-;-;190
"510035 Alto Boa Vista";6;-;-;-;-;6
"510040 Alto Garças";8;-;-;-;-;8
"510060 Alto Taquari";153;-;-;-;-;153
"510100 Araguaiana";52;-;-;-;-;52
"510120 Araguainha";34;-;-;-;-;34
"510125 Araputanga";9;-;-;-;-;9
"510130 Arenápolis";13;-;-;-;-;13
"510140 Aripuanã";45;-;-;-;-;45
"510160 Barão de Melgaço";2;1;-;-;-;3
"510170 Barra do Bugres";48;-;-;-;-;48
"510180 Barra do Garças";32;-;-;-;-;32
"510185 Bom Jesus do Araguaia";70;-;-;-;19;89
"510190 Brasnorte";5;-;-;-;-;5
"510250 Cáceres";30;-;-;-;-;30
"510260 Campinápolis";41;-;-;-;-;41
"510263 Campo Novo do Parecis";22;-;-;-;-;22
"510267 Campo Verde";83;1;-;-;-;84
"510268 Campos de Júlio";41;-;1;-;-;42
"510269 Canabrava do Norte";65;-;-;-;-;65
"510270 Canarana";226;-;-;-;-;226
"510279 Carlinda";3;1;-;-;-;4
"510300 Chapada dos Guimarães";2;-;-;-;-;2
"510305 Cláudia";116;-;-;-;-;116
"510310 Cocalinho";335;-;-;-;-;335
"510320 Colíder";48;-;-;-;-;48
"510325 Colniza";461;5;-;-;-;466
"510330 Comodoro";123;-;-;-;-;123
"510335 Confresa";560;7;-;-;-;567
"510337 Cotriguaçu";38;-;-;-;-;38
"510340 Cuiabá";455;1;2;-;-;458
"510345 Denise";2;-;-;-;-;2
"510350 Diamantino";46;-;-;-;-;46
"510360 Dom Aquino";3;-;-;-;-;3
"510370 Feliz Natal";8;2;-;-;-;10
"510385 Gaúcha do Norte";17;-;-;-;-;17
"510390 General Carneiro";22;-;-;-;-;22
"510395 Glória D'Oeste";1;-;-;-;-;1
"510410 Guarantã do Norte";342;4;-;-;-;346
"510420 Guiratinga";3;-;-;-;-;3
"510450 Indiavaí";1;-;-;-;-;1
"510452 Ipiranga do Norte";51;-;-;-;-;51
"510454 Itanhangá";6;-;-;-;-;6
"510455 Itaúba";16;-;-;-;-;16
"510460 Itiquira";95;-;-;-;-;95
"510480 Jaciara";27;-;-;-;-;27
"510490 Jangada";4;-;-;-;-;4
"510510 Juara";43;-;-;-;-;43
"510515 Juína";11;-;-;-;-;11
"510520 Juscimeira";2;-;-;-;-;2
"510523 Lambari D'Oeste";6;-;-;-;-;6
"510525 Lucas do Rio Verde";219;-;1;-;-;220
"510558 Marcelândia";7;-;-;-;-;7
"510560 Matupá";58;-;-;-;-;58
"510562 Mirassol d'Oeste";28;-;-;-;-;28
"510590 Nobres";13;-;-;-;-;13
"510600 Nortelândia";14;-;-;-;-;14
"510610 Nossa Senhora do Livramento";2;-;-;-;-;2
"510615 Nova Bandeirantes";1;-;-;-;-;1
"510621 Nova Canaã do Norte";56;-;-;-;-;56
"510880 Nova Guarita";1;-;-;-;-;1
"510618 Nova Lacerda";1;1;-;-;-;2
"510890 Nova Maringá";21;-;-;-;-;21
"510895 Nova Monte Verde";6;-;-;-;-;6
"510622 Nova Mutum";26;-;-;-;-;26
"510623 Nova Olímpia";8;1;-;-;-;9
"510619 Nova Santa Helena";6;-;-;-;-;6
"510624 Nova Ubiratã";4;-;-;-;-;4
"510625 Nova Xavantina";144;-;1;-;-;145
"510627 Novo Horizonte do Norte";1;-;-;-;-;1
"510626 Novo Mundo";3;1;-;-;-;4
"510631 Novo Santo Antônio";-;1;-;-;-;1
"510628 Novo São Joaquim";18;-;-;-;-;18
"510629 Paranaíta";36;1;-;-;-;37
"510630 Paranatinga";24;-;-;-;-;24
"510637 Pedra Preta";14;-;-;-;-;14
"510642 Peixoto de Azevedo";20;1;-;-;-;21
"510645 Planalto da Serra";21;-;-;-;-;21
"510650 Poconé";1;-;-;-;-;1
"510665 Pontal do Araguaia";41;-;-;-;-;41
"510670 Ponte Branca";1;-;-;-;-;1
"510675 Pontes e Lacerda";41;-;-;-;-;41
"510677 Porto Alegre do Norte";136;10;-;-;-;146
"510680 Porto dos Gaúchos";13;-;-;-;-;13
"510682 Porto Esperidião";1;-;-;-;-;1
"510685 Porto Estrela";3;-;-;-;-;3
"510700 Poxoréo";29;-;-;-;-;29
"510704 Primavera do Leste";196;1;-;-;-;197
"510706 Querência";52;-;-;-;-;52
"510715 Reserva do Cabaçal";3;-;-;-;-;3
"510718 Ribeirão Cascalheira";68;-;-;-;-;68
"510719 Ribeirãozinho";35;-;-;-;-;35
"510720 Rio Branco";55;1;-;-;-;56
"510760 Rondonópolis";281;3;-;-;-;284
"510775 Salto do Céu";13;-;-;-;-;13
"510724 Santa Carmem";3;-;-;-;-;3
"510774 Santa Cruz do Xingu";11;-;-;-;-;11
"510726 Santo Afonso";3;-;-;-;-;3
"510779 Santo Antônio do Leste";6;-;-;-;-;6
"510785 São Félix do Araguaia";9;2;-;-;-;11
"510729 São José do Povo";31;-;-;-;-;31
"510735 São José do Xingu";110;1;-;-;-;111
"510710 São José dos Quatro Marcos";8;-;-;-;-;8
"510787 Sapezal";67;-;-;-;-;67
"510788 Serra Nova Dourada";1;-;-;-;-;1
"510790 Sinop";1119;-;1;-;-;1120
"510792 Sorriso";165;-;-;-;-;165
"510794 Tabaporã";31;-;-;-;-;31
"510795 Tangará da Serra";260;-;20;-;-;280
"510800 Tapurah";42;-;-;-;-;42
"510805 Terra Nova do Norte";4;-;-;-;-;4
"510810 Tesouro";-;1;-;-;-;1
"510820 Torixoréu";146;-;-;-;-;146
"510830 União do Sul";25;-;-;-;-;25
"510835 Vale de São Domingos";6;-;-;-;-;6
"510840 Várzea Grande";140;-;2;-;-;142
"510850 Vera";74;-;-;-;-;74
"510550 Vila Bela da Santíssima Trindade";15;-;-;-;-;15
"510860 Vila Rica";1;-;-;-;-;1
"520005 Abadia de Goiás";21;-;-;-;-;21
"520010 Abadiânia";377;2;-;-;-;379
"520013 Acreúna";181;-;-;-;-;181
"520015 Adelândia";40;-;2;-;-;42
"520017 Água Fria de Goiás";5;-;-;-;-;5
"520020 Água Limpa";1;-;-;-;-;1
"520025 Águas Lindas de Goiás";701;-;2;-;-;703
"520030 Alexânia";478;-;3;-;-;481
"520055 Alto Horizonte";18;-;-;-;-;18
"520060 Alto Paraíso de Goiás";32;-;-;-;-;32
"520080 Alvorada do Norte";2;-;-;-;-;2
"520082 Amaralina";2;-;-;-;-;2
"520085 Americano do Brasil";44;-;-;-;-;44
"520090 Amorinópolis";3;-;-;-;-;3
"520110 Anápolis";11211;1;52;-;-;11264
"520120 Anhanguera";11;-;-;-;-;11
"520130 Anicuns";1001;-;-;-;-;1001
"520140 Aparecida de Goiânia";18127;-;6;-;-;18133
"520145 Aparecida do Rio Doce";30;-;-;-;-;30
"520150 Aporé";163;-;-;-;-;163
"520160 Araçu";2;-;-;-;-;2
"520170 Aragarças";5;-;-;-;-;5
"520180 Aragoiânia";17;-;-;-;-;17
"520215 Araguapaz";16;-;-;-;-;16
"520235 Arenópolis";20;-;-;-;-;20
"520250 Aruanã";1;-;-;-;-;1
"520260 Aurilândia";24;-;-;-;-;24
"520280 Avelinópolis";7;2;2;-;-;11
"520310 Baliza";38;-;-;-;-;38
"520320 Barro Alto";23;-;-;-;-;23
"520330 Bela Vista de Goiás";16;-;-;-;-;16
"520340 Bom Jardim de Goiás";105;-;-;-;-;105
"520350 Bom Jesus de Goiás";330;-;-;-;-;330
"520355 Bonfinópolis";11;-;-;-;-;11
"520357 Bonópolis";2;-;-;-;-;2
"520360 Brazabrantes";25;-;-;-;-;25
"520380 Britânia";23;-;-;-;-;23
"520390 Buriti Alegre";35;-;-;-;-;35
"520393 Buriti de Goiás";3;-;-;-;-;3
"520396 Buritinópolis";23;-;-;-;-;23
"520400 Cabeceiras";71;-;1;-;-;72
"520410 Cachoeira Alta";27;-;-;-;-;27
"520425 Cachoeira Dourada";2;-;-;-;-;2
"520430 Caçu";57;-;-;-;-;57
"520440 Caiapônia";422;-;-;-;-;422
"520450 Caldas Novas";54;-;1;-;-;55
"520455 Caldazinha";8;-;-;-;-;8
"520460 Campestre de Goiás";7;-;-;-;-;7
"520465 Campinaçu";2;-;-;-;-;2
"520470 Campinorte";152;-;-;-;-;152
"520480 Campo Alegre de Goiás";4;-;-;-;-;4
"520485 Campo Limpo de Goiás";38;-;-;-;-;38
"520490 Campos Belos";23;-;-;-;-;23
"520495 Campos Verdes";11;-;-;-;-;11
"520500 Carmo do Rio Verde";50;-;3;-;-;53
"520505 Castelândia";8;-;-;-;-;8
"520510 Catalão";1996;1;-;-;-;1997
"520520 Caturaí";47;-;-;-;-;47
"520530 Cavalcante";4;-;-;-;-;4
"520540 Ceres";178;-;-;-;-;178
"520545 Cezarina";1;-;-;-;-;1
"520547 Chapadão do Céu";2;-;-;-;-;2
"520549 Cidade Ocidental";1008;1;1;-;-;1010
"520551 Cocalzinho de Goiás";396;-;-;-;-;396
"520552 Colinas do Sul";22;-;-;-;-;22
"520570 Córrego do Ouro";6;-;-;-;-;6
"520580 Corumbá de Goiás";7;-;-;-;-;7
"520590 Corumbaíba";274;-;-;-;-;274
"520620 Cristalina";262;-;-;-;-;262
"520630 Cristianópolis";57;-;-;-;-;57
"520640 Crixás";423;-;-;-;-;423
"520660 Cumari";46;-;-;-;-;46
"520670 Damianópolis";11;-;-;-;-;11
"520680 Damolândia";5;-;-;-;-;5
"520690 Davinópolis";1;-;-;-;-;1
"520710 Diorama";1;-;-;-;-;1
"520830 Divinópolis de Goiás";8;-;-;-;-;8
"520725 Doverlândia";95;-;-;-;-;95
"520735 Edealina";7;-;-;-;-;7
"520740 Edéia";146;-;-;-;-;146
"520750 Estrela do Norte";3;-;-;-;-;3
"520753 Faina";10;-;-;-;-;10
"520760 Fazenda Nova";11;-;-;-;-;11
"520780 Firminópolis";129;-;8;-;-;137
"520790 Flores de Goiás";6;-;-;-;-;6
"520800 Formosa";33;-;-;-;-;33
"520810 Formoso";24;-;-;-;-;24
"520815 Gameleira de Goiás";27;-;-;-;-;27
"520840 Goianápolis";82;-;-;-;-;82
"520850 Goiandira";61;-;-;-;-;61
"520860 Goianésia";476;-;2;-;-;478
"520870 Goiânia";22339;9;162;-;-;22510
"520880 Goianira";763;-;2;-;-;765
"520890 Goiás";47;-;-;-;-;47
"520910 Goiatuba";194;-;1;-;-;195
"520915 Gouvelândia";5;-;-;-;-;5
"520920 Guapó";79;-;-;-;-;79
"520929 Guaraíta";2;-;-;-;-;2
"520940 Guarani de Goiás";77;-;-;-;-;77
"520945 Guarinos";1;-;-;-;-;1
"520960 Heitoraí";27;-;-;-;-;27
"520970 Hidrolândia";267;-;10;-;-;277
"520980 Hidrolina";3;1;-;-;-;4
"520990 Iaciara";222;-;-;-;-;222
"520993 Inaciolândia";76;-;-;-;-;76
"520995 Indiara";62;-;-;-;-;62
"521000 Inhumas";1257;-;2;-;-;1259
"521010 Ipameri";272;-;-;-;-;272
"521015 Ipiranga de Goiás";4;-;-;-;-;4
"521020 Iporá";230;-;2;-;-;232
"521030 Israelândia";69;-;5;-;-;74
"521040 Itaberaí";605;-;-;-;-;605
"521056 Itaguari";200;-;-;-;-;200
"521060 Itaguaru";237;-;-;-;-;237
"521080 Itajá";35;-;-;-;-;35
"521090 Itapaci";200;-;2;-;-;202
"521100 Itapirapuã";150;-;-;-;-;150
"521120 Itapuranga";2;-;-;-;-;2
"521130 Itarumã";29;-;-;-;-;29
"521140 Itauçu";26;-;-;-;-;26
"521150 Itumbiara";19;-;-;-;-;19
"521160 Ivolândia";3;-;-;-;-;3
"521170 Jandaia";11;-;-;-;-;11
"521180 Jaraguá";498;-;-;-;-;498
"521190 Jataí";4038;-;2;-;-;4040
"521200 Jaupaci";2;-;-;-;-;2
"521205 Jesúpolis";1;-;-;-;-;1
"521210 Joviânia";100;-;-;-;-;100
"521220 Jussara";6;1;-;-;-;7
"521225 Lagoa Santa";16;-;-;-;-;16
"521230 Leopoldo de Bulhões";11;-;-;-;-;11
"521250 Luziânia";78;-;6;-;-;84
"521260 Mairipotaba";37;-;-;-;-;37
"521270 Mambaí";317;-;-;-;-;317
"521280 Mara Rosa";170;-;-;-;-;170
"521290 Marzagão";11;-;-;-;-;11
"521295 Matrinchã";21;-;-;-;-;21
"521300 Maurilândia";75;-;1;-;-;76
"521305 Mimoso de Goiás";22;-;-;-;-;22
"521308 Minaçu";214;-;-;-;-;214
"521310 Mineiros";1124;-;1;-;-;1125
"521340 Moiporá";2;-;-;-;-;2
"521350 Monte Alegre de Goiás";4;-;-;-;-;4
"521370 Montes Claros de Goiás";163;-;-;-;-;163
"521375 Montividiu";93;-;-;-;-;93
"521380 Morrinhos";307;-;1;-;-;308
"521385 Morro Agudo de Goiás";1;-;-;-;-;1
"521390 Mossâmedes";14;-;-;-;-;14
"521400 Mozarlândia";5;-;-;-;-;5
"521405 Mundo Novo";5;-;-;-;-;5
"521410 Mutunópolis";1;-;-;-;-;1
"521440 Nazário";85;-;-;-;-;85
"521450 Nerópolis";251;1;-;-;-;252
"521460 Niquelândia";213;1;-;-;-;214
"521470 Nova América";1;-;-;-;-;1
"521483 Nova Crixás";19;-;-;-;-;19
"521486 Nova Glória";26;-;-;-;-;26
"521487 Nova Iguaçu de Goiás";47;-;-;-;-;47
"521490 Nova Roma";4;-;-;-;-;4
"521500 Nova Veneza";51;1;-;-;-;52
"521520 Novo Brasil";6;-;-;-;-;6
"521523 Novo Gama";68;1;2;-;-;71
"521525 Novo Planalto";1;-;-;-;-;1
"521530 Orizona";7;-;-;-;-;7
"521540 Ouro Verde de Goiás";13;-;-;-;-;13
"521550 Ouvidor";8;-;-;-;-;8
"521560 Padre Bernardo";409;-;4;-;-;413
"521565 Palestina de Goiás";45;-;-;-;-;45
"521570 Palmeiras de Goiás";13;-;-;-;-;13
"521580 Palmelo";105;-;-;-;-;105
"521590 Palminópolis";98;-;5;-;-;103
"521600 Panamá";24;-;-;-;-;24
"521630 Paranaiguara";194;-;-;-;-;194
"521640 Paraúna";30;-;3;-;-;33
"521645 Perolândia";34;-;-;-;-;34
"521680 Petrolina de Goiás";27;-;-;-;-;27
"521690 Pilar de Goiás";22;-;-;-;-;22
"521710 Piracanjuba";109;-;-;-;-;109
"521720 Piranhas";92;-;-;-;-;92
"521730 Pirenópolis";512;1;-;-;-;513
"521740 Pires do Rio";682;-;-;-;-;682
"521760 Planaltina";390;-;-;-;-;390
"521770 Pontalina";177;-;1;-;-;178
"521800 Porangatu";74;-;-;-;-;74
"521805 Porteirão";31;-;-;-;-;31
"521810 Portelândia";119;1;-;-;-;120
"521830 Posse";421;-;1;-;-;422
"521839 Professor Jamil";3;-;-;-;-;3
"521850 Quirinópolis";102;-;-;-;-;102
"521860 Rialma";124;-;-;-;-;124
"521870 Rianápolis";66;1;-;-;-;67
"521878 Rio Quente";4;-;-;-;-;4
"521880 Rio Verde";100;-;-;-;-;100
"521890 Rubiataba";12;-;-;-;-;12
"521900 Sanclerlândia";26;-;-;-;-;26
"521910 Santa Bárbara de Goiás";64;-;-;-;-;64
"521920 Santa Cruz de Goiás";1;-;-;-;-;1
"521925 Santa Fé de Goiás";1;-;1;-;-;2
"521930 Santa Helena de Goiás";353;-;-;-;-;353
"521935 Santa Isabel";20;-;-;-;-;20
"521940 Santa Rita do Araguaia";22;-;-;-;-;22
"521945 Santa Rita do Novo Destino";2;-;-;-;-;2
"521950 Santa Rosa de Goiás";28;-;-;-;-;28
"521960 Santa Tereza de Goiás";18;-;1;-;-;19
"521970 Santa Terezinha de Goiás";4;-;-;-;-;4
"521971 Santo Antônio da Barra";3;-;-;-;-;3
"521973 Santo Antônio de Goiás";14;-;-;-;-;14
"521975 Santo Antônio do Descoberto";962;-;-;-;-;962
"521980 São Domingos";7;-;-;-;-;7
"521990 São Francisco de Goiás";10;-;-;-;-;10
"522000 São João d'Aliança";312;-;-;-;-;312
"522005 São João da Paraúna";28;-;16;-;-;44
"522010 São Luís de Montes Belos";35;-;2;-;-;37
"522015 São Luíz do Norte";16;-;-;-;-;16
"522020 São Miguel do Araguaia";197;-;-;-;-;197
"522026 São Miguel do Passa Quatro";12;-;-;-;-;12
"522028 São Patrício";2;-;-;-;-;2
"522040 São Simão";176;-;-;-;-;176
"522045 Senador Canedo";911;-;2;-;-;913
"522050 Serranópolis";91;-;-;-;-;91
"522060 Silvânia";147;1;-;-;-;148
"522100 Taquaral de Goiás";7;-;-;-;-;7
"522119 Terezópolis de Goiás";22;-;-;-;-;22
"522130 Três Ranchos";66;-;-;-;-;66
"522140 Trindade";63;-;1;-;-;64
"522145 Trombas";20;-;-;-;-;20
"522150 Turvânia";5;-;-;-;-;5
"522155 Turvelândia";22;-;-;-;-;22
"522157 Uirapuru";51;-;-;-;-;51
"522160 Uruaçu";347;-;2;-;-;349
"522170 Uruana";139;1;-;-;-;140
"522180 Urutaí";1;-;-;-;-;1
"522185 Valparaíso de Goiás";949;6;35;-;-;990
"522190 Varjão";5;-;-;-;-;5
"522200 Vianópolis";128;-;-;-;-;128
"522205 Vicentinópolis";1;-;-;-;-;1
"522220 Vila Boa";1;-;-;-;-;1
"522230 Vila Propício";4;-;-;-;-;4
"530010 Brasília";18226;183;401;-;1;18811
"000000 Ignorado ou exterior";603556;812;1547;1;10;605926
"Total";1541535;4198;7982;10;398;1554123
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídas notificações de casos descartados.
 As bases de dados de dengue aqui disponíveis compõem um banco único a partir de 2014, podendo haver pequenas divergências com os dados disponibilizados pelo CGARB (Coordenação Geral de Vigilância de Arboviroses-CGARB) em sua série histórica, que par
 Para tabular os casos graves (classificação final igual a dengue com complicações, febre hemorrágica da dengue, síndrome do choque da dengue, dengue com sinais de alarme e dengue grave) é necessário considerar também o critério de confirmação (labor
 Para o Período de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de Arbovirose urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para cálculo da incidência utilize locais de residência.
 Dados de 2014 atualizados em 13/07/2015.
 Dados de 2015 atualizados em 27/09/2016.
 Dados de 2016 atualizados em 06/07/2017.
 Dados de 2017 atualizados em 18/07/2018.
 Dados de 2018 atualizados em 01/10/2019.
 Dados de 2019 atualizados em 10/07/2020.
 Dados de 2020 atualizados em 11/01/2021, sujeitos a revisão.
 *Data da publicação dos dados 03/2021.
 
